epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
57,0.65+-0.009,1.025+-0.089,0.604+-0.031,0.982+-0.004,0.604+-0.031,0.551+-0.025,0.615+-0.028
58,0.659+-0.019,1.056+-0.114,0.598+-0.044,0.979+-0.005,0.598+-0.044,0.55+-0.026,0.604+-0.031
59,0.65+-0.012,1.098+-0.067,0.577+-0.029,0.978+-0.004,0.577+-0.029,0.53+-0.016,0.582+-0.03
60,0.655+-0.018,1.068+-0.086,0.583+-0.026,0.981+-0.004,0.583+-0.026,0.54+-0.011,0.589+-0.032
61,0.646+-0.018,1.088+-0.044,0.58+-0.019,0.98+-0.002,0.58+-0.019,0.529+-0.012,0.592+-0.023
62,0.655+-0.004,1.014+-0.088,0.608+-0.03,0.982+-0.004,0.608+-0.03,0.557+-0.024,0.608+-0.035
63,0.645+-0.008,1.05+-0.065,0.596+-0.019,0.982+-0.001,0.596+-0.019,0.533+-0.012,0.612+-0.017
64,0.632+-0.01,1.028+-0.064,0.601+-0.033,0.982+-0.001,0.601+-0.033,0.553+-0.011,0.606+-0.039
65,0.641+-0.008,1.099+-0.077,0.579+-0.02,0.98+-0.006,0.579+-0.02,0.541+-0.024,0.578+-0.018
66,0.651+-0.022,1.024+-0.097,0.605+-0.036,0.982+-0.002,0.605+-0.036,0.56+-0.021,0.607+-0.045
67,0.638+-0.003,1.025+-0.018,0.597+-0.011,0.983+-0.001,0.597+-0.011,0.552+-0.006,0.598+-0.015
68,0.644+-0.008,1.019+-0.013,0.603+-0.008,0.982+-0.002,0.603+-0.008,0.555+-0.016,0.606+-0.011
69,0.653+-0.017,1.179+-0.076,0.555+-0.026,0.976+-0.002,0.555+-0.026,0.505+-0.023,0.566+-0.024
70,0.639+-0.014,1.024+-0.059,0.598+-0.023,0.984+-0.002,0.598+-0.023,0.561+-0.023,0.602+-0.024
71,0.647+-0.016,0.95+-0.035,0.635+-0.019,0.985+-0.002,0.635+-0.019,0.58+-0.021,0.634+-0.019
72,0.642+-0.012,1.058+-0.101,0.59+-0.034,0.981+-0.003,0.59+-0.034,0.539+-0.017,0.593+-0.044
73,0.645+-0.004,1.054+-0.049,0.592+-0.025,0.982+-0.001,0.592+-0.025,0.542+-0.023,0.597+-0.037
74,0.642+-0.021,1.029+-0.051,0.604+-0.021,0.982+-0.002,0.604+-0.021,0.541+-0.014,0.611+-0.024
75,0.638+-0.016,1.064+-0.069,0.588+-0.026,0.983+-0.002,0.588+-0.026,0.549+-0.012,0.598+-0.022
76,0.639+-0.012,1.052+-0.053,0.591+-0.019,0.982+-0.003,0.591+-0.019,0.549+-0.007,0.598+-0.022
77,0.63+-0.022,1.015+-0.009,0.604+-0.009,0.984+-0.001,0.604+-0.009,0.55+-0.008,0.606+-0.008
78,0.629+-0.007,1.024+-0.043,0.603+-0.008,0.983+-0.002,0.603+-0.008,0.558+-0.008,0.614+-0.004
79,0.647+-0.03,1.154+-0.161,0.555+-0.054,0.978+-0.006,0.555+-0.054,0.525+-0.04,0.564+-0.049
80,0.63+-0.024,0.987+-0.046,0.619+-0.015,0.985+-0.002,0.619+-0.015,0.565+-0.015,0.623+-0.012
81,0.645+-0.01,1.071+-0.134,0.586+-0.052,0.983+-0.002,0.586+-0.052,0.548+-0.023,0.583+-0.063
82,0.639+-0.025,1.185+-0.125,0.544+-0.043,0.98+-0.002,0.544+-0.043,0.511+-0.015,0.549+-0.051
83,0.626+-0.018,0.992+-0.012,0.608+-0.003,0.985+-0.002,0.608+-0.003,0.557+-0.016,0.614+-0.005
84,0.627+-0.007,1.047+-0.066,0.595+-0.028,0.982+-0.002,0.595+-0.028,0.537+-0.017,0.601+-0.026
85,0.63+-0.027,1.098+-0.113,0.569+-0.03,0.982+-0.006,0.569+-0.03,0.532+-0.033,0.569+-0.028
86,0.626+-0.005,1.035+-0.077,0.606+-0.019,0.981+-0.004,0.606+-0.019,0.547+-0.028,0.617+-0.014
87,0.628+-0.02,1.098+-0.062,0.576+-0.012,0.982+-0.002,0.576+-0.012,0.536+-0.013,0.58+-0.018
88,0.612+-0.017,1.044+-0.068,0.598+-0.028,0.983+-0.002,0.598+-0.028,0.552+-0.023,0.609+-0.028
89,0.625+-0.019,1.067+-0.054,0.58+-0.016,0.983+-0.001,0.58+-0.016,0.54+-0.011,0.583+-0.018
90,0.635+-0.008,1.085+-0.061,0.586+-0.023,0.98+-0.001,0.586+-0.023,0.534+-0.012,0.596+-0.027
91,0.62+-0.008,1.03+-0.092,0.605+-0.032,0.983+-0.004,0.605+-0.032,0.556+-0.019,0.611+-0.037
92,0.619+-0.011,1.051+-0.062,0.592+-0.03,0.983+-0.001,0.592+-0.03,0.54+-0.017,0.601+-0.03
93,0.612+-0.018,1.086+-0.092,0.583+-0.036,0.98+-0.004,0.583+-0.036,0.544+-0.011,0.585+-0.046
94,0.631+-0.027,1.063+-0.017,0.591+-0.01,0.981+-0.002,0.591+-0.01,0.539+-0.007,0.602+-0.015
95,0.625+-0.023,0.966+-0.035,0.62+-0.008,0.986+-0.003,0.62+-0.008,0.567+-0.028,0.625+-0.004
96,0.621+-0.011,1.077+-0.094,0.589+-0.027,0.98+-0.005,0.589+-0.027,0.539+-0.015,0.593+-0.033
97,0.613+-0.009,1.026+-0.048,0.602+-0.021,0.983+-0.001,0.602+-0.021,0.555+-0.021,0.606+-0.024
98,0.604+-0.001,1.076+-0.126,0.59+-0.046,0.98+-0.005,0.59+-0.046,0.544+-0.035,0.593+-0.048
99,0.618+-0.008,1.011+-0.032,0.611+-0.016,0.983+-0.002,0.611+-0.016,0.557+-0.009,0.62+-0.018
