epoch,train_loss,val_loss,rmse,mae
38,0.17+-0.001,0.202+-0.001,0.087+-0.001,0.047+-0.001
39,0.169+-0.001,0.203+-0.001,0.088+-0.002,0.048+-0.001
40,0.169+-0.001,0.202+-0.0,0.087+-0.001,0.047+-0.001
41,0.169+-0.001,0.204+-0.002,0.089+-0.003,0.048+-0.002
42,0.169+-0.001,0.203+-0.001,0.088+-0.001,0.047+-0.001
43,0.169+-0.001,0.203+-0.001,0.087+-0.002,0.047+-0.001
44,0.169+-0.001,0.203+-0.001,0.087+-0.001,0.047+-0.001
45,0.169+-0.001,0.202+-0.002,0.087+-0.001,0.047+-0.001
46,0.169+-0.001,0.204+-0.002,0.089+-0.001,0.048+-0.001
47,0.169+-0.001,0.202+-0.001,0.087+-0.001,0.047+-0.0
48,0.169+-0.001,0.204+-0.002,0.087+-0.001,0.048+-0.001
49,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.047+-0.001
50,0.168+-0.001,0.202+-0.0,0.086+-0.001,0.047+-0.0
51,0.169+-0.0,0.203+-0.001,0.087+-0.0,0.047+-0.0
52,0.169+-0.001,0.204+-0.001,0.087+-0.001,0.047+-0.001
53,0.169+-0.0,0.204+-0.001,0.088+-0.001,0.048+-0.001
54,0.169+-0.001,0.204+-0.001,0.088+-0.002,0.048+-0.001
55,0.169+-0.001,0.203+-0.001,0.087+-0.0,0.047+-0.0
56,0.169+-0.001,0.203+-0.001,0.087+-0.0,0.047+-0.001
57,0.168+-0.0,0.203+-0.002,0.087+-0.001,0.047+-0.001
58,0.169+-0.001,0.206+-0.003,0.089+-0.002,0.049+-0.002
59,0.169+-0.001,0.203+-0.001,0.088+-0.001,0.048+-0.001
60,0.168+-0.001,0.203+-0.001,0.087+-0.0,0.047+-0.0
61,0.168+-0.001,0.202+-0.001,0.087+-0.001,0.047+-0.0
62,0.168+-0.001,0.203+-0.002,0.087+-0.001,0.048+-0.001
63,0.168+-0.0,0.202+-0.001,0.087+-0.001,0.047+-0.001
64,0.168+-0.0,0.203+-0.001,0.087+-0.001,0.047+-0.001
65,0.168+-0.001,0.203+-0.001,0.086+-0.001,0.047+-0.001
66,0.168+-0.001,0.203+-0.001,0.088+-0.001,0.047+-0.0
67,0.168+-0.001,0.202+-0.001,0.087+-0.0,0.047+-0.001
68,0.168+-0.001,0.203+-0.001,0.088+-0.001,0.047+-0.001
69,0.168+-0.0,0.203+-0.0,0.087+-0.001,0.047+-0.001
70,0.168+-0.001,0.203+-0.001,0.088+-0.001,0.048+-0.001
71,0.169+-0.001,0.203+-0.001,0.087+-0.002,0.047+-0.001
72,0.169+-0.001,0.204+-0.001,0.088+-0.002,0.048+-0.001
73,0.168+-0.001,0.204+-0.002,0.089+-0.002,0.048+-0.001
74,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.047+-0.001
75,0.168+-0.0,0.204+-0.001,0.088+-0.002,0.048+-0.001
76,0.168+-0.002,0.203+-0.001,0.087+-0.001,0.048+-0.001
77,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.047+-0.0
78,0.168+-0.0,0.203+-0.001,0.089+-0.002,0.048+-0.001
79,0.168+-0.001,0.204+-0.001,0.088+-0.001,0.048+-0.001
80,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.048+-0.001
81,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.048+-0.001
82,0.168+-0.001,0.202+-0.001,0.087+-0.001,0.047+-0.001
83,0.167+-0.001,0.202+-0.002,0.087+-0.001,0.047+-0.001
84,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.048+-0.001
85,0.168+-0.001,0.203+-0.001,0.088+-0.001,0.048+-0.001
86,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.048+-0.0
87,0.168+-0.001,0.203+-0.002,0.087+-0.001,0.048+-0.001
88,0.168+-0.001,0.203+-0.002,0.087+-0.002,0.048+-0.001
89,0.168+-0.001,0.203+-0.001,0.088+-0.002,0.048+-0.001
90,0.167+-0.001,0.203+-0.001,0.087+-0.001,0.047+-0.001
91,0.167+-0.001,0.203+-0.001,0.088+-0.001,0.048+-0.0
92,0.168+-0.001,0.203+-0.001,0.087+-0.001,0.048+-0.001
93,0.168+-0.001,0.203+-0.0,0.087+-0.001,0.048+-0.0
94,0.168+-0.001,0.202+-0.001,0.087+-0.001,0.047+-0.001
95,0.167+-0.0,0.203+-0.001,0.088+-0.001,0.047+-0.0
96,0.168+-0.001,0.202+-0.002,0.088+-0.001,0.048+-0.0
97,0.167+-0.001,0.203+-0.001,0.088+-0.001,0.048+-0.001
98,0.168+-0.001,0.203+-0.001,0.088+-0.001,0.048+-0.001
99,0.167+-0.001,0.203+-0.001,0.087+-0.001,0.048+-0.001
