epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
53,0.031+-0.024,1.765+-0.094,0.558+-0.036,0.959+-0.008,0.558+-0.036,0.427+-0.063,0.545+-0.037
54,0.022+-0.01,1.875+-0.349,0.572+-0.024,0.966+-0.003,0.572+-0.024,0.433+-0.067,0.554+-0.036
55,0.016+-0.004,1.821+-0.187,0.568+-0.029,0.963+-0.001,0.568+-0.029,0.444+-0.035,0.557+-0.026
56,0.014+-0.01,1.733+-0.01,0.555+-0.018,0.964+-0.005,0.555+-0.018,0.448+-0.011,0.547+-0.017
57,0.014+-0.005,1.787+-0.088,0.57+-0.021,0.962+-0.004,0.57+-0.021,0.442+-0.002,0.557+-0.019
58,0.012+-0.007,1.775+-0.111,0.578+-0.02,0.964+-0.004,0.578+-0.02,0.458+-0.015,0.565+-0.019
59,0.009+-0.006,1.811+-0.133,0.566+-0.037,0.965+-0.004,0.566+-0.037,0.457+-0.025,0.554+-0.037
60,0.006+-0.005,1.826+-0.138,0.579+-0.019,0.964+-0.004,0.579+-0.019,0.463+-0.012,0.568+-0.019
61,0.004+-0.001,1.817+-0.131,0.588+-0.017,0.965+-0.004,0.588+-0.017,0.461+-0.008,0.576+-0.017
62,0.008+-0.007,1.757+-0.096,0.579+-0.033,0.96+-0.01,0.579+-0.033,0.448+-0.025,0.569+-0.029
63,0.006+-0.004,1.784+-0.182,0.581+-0.024,0.966+-0.003,0.581+-0.024,0.455+-0.023,0.57+-0.024
64,0.006+-0.005,1.815+-0.158,0.586+-0.017,0.964+-0.002,0.586+-0.017,0.456+-0.029,0.571+-0.025
65,0.004+-0.003,1.816+-0.134,0.587+-0.022,0.965+-0.002,0.587+-0.022,0.46+-0.023,0.572+-0.028
66,0.004+-0.002,1.848+-0.151,0.581+-0.024,0.965+-0.001,0.581+-0.024,0.452+-0.019,0.566+-0.027
67,0.003+-0.001,1.818+-0.101,0.58+-0.02,0.965+-0.004,0.58+-0.02,0.454+-0.021,0.568+-0.021
68,0.004+-0.001,1.793+-0.048,0.589+-0.016,0.965+-0.002,0.589+-0.016,0.435+-0.039,0.577+-0.015
69,0.002+-0.001,1.823+-0.067,0.587+-0.019,0.963+-0.002,0.587+-0.019,0.456+-0.027,0.575+-0.02
70,0.002+-0.001,1.8+-0.084,0.59+-0.017,0.965+-0.003,0.59+-0.017,0.466+-0.026,0.579+-0.018
71,0.002+-0.001,1.804+-0.069,0.586+-0.023,0.966+-0.002,0.586+-0.023,0.467+-0.02,0.575+-0.023
72,0.002+-0.001,1.829+-0.07,0.583+-0.024,0.966+-0.002,0.583+-0.024,0.455+-0.022,0.57+-0.026
73,0.002+-0.002,1.867+-0.143,0.587+-0.018,0.965+-0.002,0.587+-0.018,0.462+-0.02,0.576+-0.019
74,0.004+-0.003,1.851+-0.05,0.589+-0.018,0.965+-0.004,0.589+-0.018,0.456+-0.026,0.577+-0.017
75,0.007+-0.005,1.864+-0.093,0.584+-0.024,0.963+-0.004,0.584+-0.024,0.449+-0.021,0.571+-0.026
76,0.006+-0.008,1.899+-0.109,0.583+-0.023,0.967+-0.001,0.583+-0.023,0.448+-0.019,0.569+-0.025
77,0.004+-0.005,1.847+-0.091,0.582+-0.023,0.967+-0.002,0.582+-0.023,0.454+-0.017,0.568+-0.023
78,0.002+-0.001,1.886+-0.09,0.584+-0.019,0.967+-0.002,0.584+-0.019,0.446+-0.018,0.572+-0.017
79,0.002+-0.001,1.86+-0.102,0.59+-0.015,0.966+-0.003,0.59+-0.015,0.465+-0.011,0.579+-0.015
80,0.002+-0.002,1.858+-0.103,0.588+-0.016,0.965+-0.003,0.588+-0.016,0.46+-0.005,0.576+-0.015
81,0.002+-0.002,1.849+-0.086,0.592+-0.017,0.965+-0.001,0.592+-0.017,0.474+-0.009,0.58+-0.018
82,0.001+-0.002,1.85+-0.079,0.589+-0.016,0.965+-0.001,0.589+-0.016,0.468+-0.01,0.576+-0.016
83,0.001+-0.0,1.874+-0.099,0.585+-0.021,0.966+-0.003,0.585+-0.021,0.465+-0.006,0.574+-0.019
84,0.002+-0.001,1.845+-0.107,0.586+-0.02,0.966+-0.001,0.586+-0.02,0.469+-0.007,0.576+-0.021
85,0.001+-0.0,1.909+-0.085,0.58+-0.007,0.965+-0.001,0.58+-0.007,0.452+-0.012,0.568+-0.007
86,0.003+-0.002,1.878+-0.093,0.579+-0.011,0.966+-0.003,0.579+-0.011,0.449+-0.016,0.567+-0.009
87,0.016+-0.025,2.011+-0.196,0.58+-0.019,0.959+-0.006,0.58+-0.019,0.419+-0.054,0.565+-0.022
88,0.004+-0.003,1.935+-0.137,0.58+-0.021,0.961+-0.005,0.58+-0.021,0.437+-0.036,0.569+-0.019
89,0.002+-0.001,1.904+-0.186,0.579+-0.02,0.963+-0.006,0.579+-0.02,0.452+-0.014,0.569+-0.02
90,0.002+-0.001,1.86+-0.106,0.581+-0.015,0.963+-0.007,0.581+-0.015,0.46+-0.02,0.571+-0.015
91,0.002+-0.001,1.872+-0.098,0.586+-0.007,0.963+-0.007,0.586+-0.007,0.457+-0.014,0.575+-0.01
92,0.003+-0.003,1.866+-0.071,0.582+-0.014,0.962+-0.007,0.582+-0.014,0.449+-0.014,0.571+-0.015
93,0.001+-0.001,1.865+-0.107,0.573+-0.016,0.961+-0.003,0.573+-0.016,0.453+-0.016,0.562+-0.018
94,0.001+-0.001,1.87+-0.12,0.577+-0.018,0.962+-0.003,0.577+-0.018,0.456+-0.012,0.566+-0.019
95,0.003+-0.002,1.915+-0.147,0.57+-0.033,0.959+-0.006,0.57+-0.033,0.459+-0.013,0.56+-0.031
96,0.001+-0.001,1.867+-0.124,0.579+-0.019,0.961+-0.004,0.579+-0.019,0.453+-0.009,0.569+-0.017
97,0.001+-0.0,1.878+-0.109,0.583+-0.017,0.962+-0.002,0.583+-0.017,0.446+-0.008,0.57+-0.016
98,0.001+-0.0,1.9+-0.104,0.583+-0.013,0.963+-0.002,0.583+-0.013,0.456+-0.015,0.571+-0.013
99,0.001+-0.001,1.893+-0.101,0.586+-0.01,0.964+-0.002,0.586+-0.01,0.459+-0.013,0.573+-0.01
