epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
26,1.634+-0.44,2.506+-0.279,0.425+-0.045,0.927+-0.031,0.425+-0.045,0.328+-0.025,0.403+-0.039
27,1.815+-0.459,3.215+-0.703,0.386+-0.014,0.91+-0.04,0.386+-0.014,0.303+-0.02,0.387+-0.021
28,1.65+-0.644,3.203+-1.305,0.439+-0.079,0.908+-0.07,0.439+-0.079,0.3+-0.029,0.407+-0.092
29,1.484+-0.356,3.325+-1.042,0.335+-0.027,0.912+-0.026,0.335+-0.027,0.288+-0.043,0.309+-0.032
30,1.433+-0.569,3.049+-1.416,0.452+-0.063,0.917+-0.051,0.452+-0.063,0.304+-0.035,0.425+-0.071
31,1.668+-0.594,3.15+-1.159,0.394+-0.021,0.898+-0.11,0.394+-0.021,0.319+-0.049,0.369+-0.058
32,1.538+-0.679,3.129+-1.236,0.408+-0.094,0.897+-0.073,0.408+-0.094,0.321+-0.054,0.399+-0.101
33,1.654+-0.616,4.125+-0.861,0.324+-0.029,0.867+-0.039,0.324+-0.029,0.258+-0.023,0.31+-0.029
34,1.588+-0.534,3.089+-1.482,0.442+-0.08,0.939+-0.033,0.442+-0.08,0.338+-0.052,0.423+-0.095
35,1.504+-0.643,2.861+-1.157,0.376+-0.124,0.938+-0.029,0.376+-0.124,0.342+-0.068,0.401+-0.115
36,1.167+-0.358,2.977+-0.972,0.408+-0.088,0.938+-0.015,0.408+-0.088,0.295+-0.102,0.379+-0.102
37,1.12+-0.412,3.189+-1.312,0.388+-0.03,0.944+-0.017,0.388+-0.03,0.31+-0.03,0.363+-0.049
38,1.258+-0.351,2.854+-1.046,0.426+-0.088,0.939+-0.023,0.426+-0.088,0.338+-0.038,0.408+-0.095
39,1.176+-0.372,3.607+-0.739,0.335+-0.078,0.889+-0.057,0.335+-0.078,0.285+-0.057,0.294+-0.07
40,1.537+-0.761,2.972+-1.398,0.441+-0.049,0.947+-0.008,0.441+-0.049,0.315+-0.034,0.409+-0.073
41,1.126+-0.451,3.16+-0.22,0.36+-0.073,0.935+-0.014,0.36+-0.073,0.305+-0.034,0.344+-0.104
42,1.255+-0.309,2.715+-0.488,0.422+-0.069,0.93+-0.026,0.422+-0.069,0.319+-0.077,0.413+-0.102
43,1.055+-0.172,2.182+-0.069,0.485+-0.063,0.958+-0.003,0.485+-0.063,0.367+-0.008,0.482+-0.058
44,1.221+-0.024,3.031+-1.064,0.401+-0.116,0.91+-0.077,0.401+-0.116,0.321+-0.054,0.38+-0.172
45,1.005+-0.259,2.571+-0.827,0.418+-0.127,0.926+-0.064,0.418+-0.127,0.341+-0.045,0.398+-0.149
46,1.133+-0.103,3.043+-1.019,0.384+-0.105,0.892+-0.088,0.384+-0.105,0.315+-0.048,0.367+-0.133
47,0.956+-0.162,2.607+-0.453,0.474+-0.06,0.941+-0.027,0.474+-0.06,0.338+-0.014,0.45+-0.069
48,0.998+-0.322,2.731+-0.197,0.403+-0.06,0.943+-0.01,0.403+-0.06,0.325+-0.027,0.378+-0.078
49,0.791+-0.123,2.377+-0.294,0.466+-0.067,0.952+-0.016,0.466+-0.067,0.34+-0.042,0.439+-0.089
50,0.893+-0.154,2.189+-0.195,0.463+-0.023,0.96+-0.005,0.463+-0.023,0.372+-0.036,0.47+-0.039
51,0.946+-0.363,2.397+-0.317,0.464+-0.013,0.954+-0.006,0.464+-0.013,0.363+-0.007,0.48+-0.01
52,0.741+-0.069,2.104+-0.161,0.487+-0.023,0.959+-0.008,0.487+-0.023,0.379+-0.012,0.487+-0.023
53,0.729+-0.058,2.013+-0.133,0.495+-0.037,0.965+-0.004,0.495+-0.037,0.391+-0.014,0.497+-0.01
54,0.621+-0.071,2.291+-0.367,0.437+-0.037,0.953+-0.01,0.437+-0.037,0.345+-0.025,0.428+-0.048
55,0.707+-0.137,2.188+-0.31,0.474+-0.039,0.955+-0.016,0.474+-0.039,0.373+-0.018,0.487+-0.034
56,0.655+-0.163,2.13+-0.111,0.472+-0.014,0.956+-0.008,0.472+-0.014,0.355+-0.004,0.462+-0.025
57,0.698+-0.194,2.128+-0.595,0.485+-0.055,0.951+-0.012,0.485+-0.055,0.379+-0.036,0.461+-0.08
58,0.588+-0.071,2.413+-0.062,0.41+-0.062,0.942+-0.022,0.41+-0.062,0.34+-0.033,0.397+-0.063
59,0.61+-0.038,2.229+-0.431,0.472+-0.065,0.959+-0.005,0.472+-0.065,0.361+-0.016,0.464+-0.059
60,0.583+-0.039,2.265+-0.195,0.428+-0.091,0.945+-0.018,0.428+-0.091,0.366+-0.041,0.433+-0.09
61,0.611+-0.024,2.002+-0.319,0.502+-0.054,0.958+-0.003,0.502+-0.054,0.358+-0.024,0.49+-0.047
62,0.583+-0.111,2.478+-0.392,0.407+-0.03,0.933+-0.048,0.407+-0.03,0.336+-0.01,0.386+-0.051
63,0.549+-0.094,2.012+-0.152,0.491+-0.026,0.961+-0.007,0.491+-0.026,0.384+-0.016,0.481+-0.031
64,0.631+-0.064,2.196+-0.385,0.444+-0.061,0.951+-0.013,0.444+-0.061,0.35+-0.053,0.424+-0.091
65,0.606+-0.073,2.159+-0.149,0.46+-0.055,0.955+-0.011,0.46+-0.055,0.35+-0.033,0.441+-0.06
66,0.661+-0.13,2.185+-0.199,0.459+-0.049,0.953+-0.004,0.459+-0.049,0.349+-0.035,0.454+-0.065
67,0.6+-0.064,2.505+-0.652,0.409+-0.098,0.933+-0.033,0.409+-0.098,0.35+-0.043,0.383+-0.116
68,0.66+-0.275,2.095+-0.211,0.503+-0.013,0.966+-0.001,0.503+-0.013,0.374+-0.034,0.485+-0.019
69,0.615+-0.118,2.691+-0.958,0.423+-0.05,0.913+-0.065,0.423+-0.05,0.339+-0.056,0.403+-0.08
70,0.63+-0.188,2.335+-0.467,0.466+-0.043,0.953+-0.015,0.466+-0.043,0.351+-0.042,0.428+-0.075
71,0.605+-0.128,2.498+-0.517,0.445+-0.032,0.921+-0.082,0.445+-0.032,0.361+-0.007,0.402+-0.047
72,0.662+-0.161,2.584+-0.192,0.43+-0.014,0.934+-0.016,0.43+-0.014,0.344+-0.012,0.392+-0.044
73,0.637+-0.179,2.365+-0.431,0.438+-0.032,0.958+-0.008,0.438+-0.032,0.339+-0.042,0.411+-0.048
74,0.594+-0.135,2.25+-0.487,0.453+-0.061,0.955+-0.008,0.453+-0.061,0.337+-0.031,0.426+-0.084
75,0.564+-0.093,2.244+-0.321,0.455+-0.049,0.945+-0.021,0.455+-0.049,0.361+-0.02,0.436+-0.065
76,0.546+-0.186,2.301+-0.284,0.438+-0.042,0.943+-0.013,0.438+-0.042,0.339+-0.014,0.404+-0.063
77,0.534+-0.107,2.167+-0.234,0.492+-0.052,0.954+-0.024,0.492+-0.052,0.359+-0.038,0.476+-0.06
78,0.664+-0.161,2.84+-0.716,0.396+-0.073,0.925+-0.028,0.396+-0.073,0.312+-0.049,0.342+-0.097
79,0.715+-0.204,2.26+-0.296,0.464+-0.071,0.952+-0.019,0.464+-0.071,0.347+-0.034,0.448+-0.056
80,0.847+-0.433,2.926+-0.221,0.393+-0.044,0.926+-0.02,0.393+-0.044,0.318+-0.021,0.35+-0.063
81,0.821+-0.223,2.639+-0.998,0.437+-0.095,0.917+-0.064,0.437+-0.095,0.322+-0.063,0.381+-0.126
82,0.723+-0.174,2.897+-0.718,0.43+-0.029,0.938+-0.03,0.43+-0.029,0.302+-0.027,0.382+-0.065
83,0.774+-0.194,2.843+-0.831,0.411+-0.1,0.917+-0.056,0.411+-0.1,0.297+-0.094,0.36+-0.127
84,0.719+-0.21,2.472+-0.334,0.465+-0.042,0.944+-0.018,0.465+-0.042,0.366+-0.02,0.44+-0.081
85,0.696+-0.332,2.589+-0.743,0.433+-0.045,0.939+-0.038,0.433+-0.045,0.329+-0.036,0.411+-0.047
86,0.78+-0.457,2.576+-0.874,0.414+-0.067,0.937+-0.038,0.414+-0.067,0.332+-0.067,0.418+-0.071
87,0.793+-0.44,2.429+-0.789,0.467+-0.054,0.953+-0.016,0.467+-0.054,0.356+-0.04,0.46+-0.069
88,0.775+-0.27,2.531+-0.226,0.445+-0.013,0.95+-0.006,0.445+-0.013,0.336+-0.02,0.419+-0.004
89,0.759+-0.219,2.536+-0.506,0.418+-0.059,0.927+-0.031,0.418+-0.059,0.329+-0.054,0.394+-0.067
90,0.701+-0.147,2.737+-0.469,0.408+-0.046,0.953+-0.01,0.408+-0.046,0.327+-0.03,0.383+-0.048
91,0.698+-0.3,2.664+-0.595,0.452+-0.038,0.94+-0.02,0.452+-0.038,0.319+-0.047,0.425+-0.047
92,0.883+-0.259,2.948+-0.568,0.397+-0.038,0.908+-0.051,0.397+-0.038,0.313+-0.033,0.365+-0.033
93,0.848+-0.371,2.392+-0.431,0.471+-0.042,0.939+-0.04,0.471+-0.042,0.371+-0.052,0.449+-0.063
94,0.659+-0.173,2.637+-0.096,0.431+-0.021,0.941+-0.022,0.431+-0.021,0.326+-0.02,0.411+-0.029
95,0.636+-0.158,2.532+-0.694,0.424+-0.098,0.944+-0.016,0.424+-0.098,0.339+-0.062,0.414+-0.106
96,0.756+-0.157,2.419+-0.17,0.455+-0.03,0.941+-0.016,0.455+-0.03,0.356+-0.036,0.443+-0.036
97,0.763+-0.07,2.605+-0.187,0.42+-0.026,0.949+-0.019,0.42+-0.026,0.357+-0.034,0.416+-0.041
98,0.799+-0.118,2.25+-0.293,0.507+-0.028,0.964+-0.005,0.507+-0.028,0.37+-0.014,0.492+-0.027
99,0.697+-0.062,3.133+-0.365,0.366+-0.03,0.912+-0.058,0.366+-0.03,0.333+-0.014,0.353+-0.057
