epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
48,0.526+-0.18,2.38+-0.43,0.537+-0.024,0.974+-0.007,0.537+-0.024,0.467+-0.03,0.53+-0.037
49,0.57+-0.142,2.699+-0.288,0.511+-0.005,0.965+-0.007,0.511+-0.005,0.448+-0.014,0.492+-0.034
50,0.651+-0.187,2.466+-0.269,0.54+-0.03,0.975+-0.003,0.54+-0.03,0.445+-0.01,0.521+-0.031
51,0.613+-0.047,2.429+-0.44,0.516+-0.047,0.974+-0.003,0.516+-0.047,0.467+-0.037,0.514+-0.057
52,0.579+-0.056,2.453+-0.405,0.548+-0.011,0.967+-0.006,0.548+-0.011,0.46+-0.031,0.531+-0.022
53,0.628+-0.08,2.552+-0.098,0.493+-0.007,0.974+-0.006,0.493+-0.007,0.447+-0.002,0.491+-0.012
54,0.577+-0.041,2.273+-0.119,0.548+-0.018,0.977+-0.003,0.548+-0.018,0.468+-0.009,0.544+-0.006
55,0.506+-0.09,2.661+-0.278,0.475+-0.014,0.972+-0.005,0.475+-0.014,0.445+-0.031,0.458+-0.021
56,0.508+-0.103,2.449+-0.459,0.535+-0.032,0.974+-0.005,0.535+-0.032,0.447+-0.041,0.521+-0.04
57,0.517+-0.087,2.398+-0.077,0.518+-0.028,0.976+-0.003,0.518+-0.028,0.452+-0.013,0.502+-0.007
58,0.504+-0.053,2.507+-0.238,0.526+-0.015,0.974+-0.006,0.526+-0.015,0.459+-0.02,0.52+-0.014
59,0.496+-0.077,2.605+-0.096,0.499+-0.038,0.97+-0.004,0.499+-0.038,0.441+-0.02,0.473+-0.033
60,0.562+-0.048,2.324+-0.293,0.546+-0.028,0.975+-0.005,0.546+-0.028,0.473+-0.029,0.542+-0.03
61,0.591+-0.137,2.428+-0.043,0.521+-0.034,0.973+-0.006,0.521+-0.034,0.466+-0.016,0.513+-0.027
62,0.476+-0.075,2.377+-0.355,0.542+-0.034,0.975+-0.004,0.542+-0.034,0.474+-0.03,0.536+-0.034
63,0.497+-0.179,2.24+-0.169,0.546+-0.038,0.978+-0.005,0.546+-0.038,0.483+-0.026,0.545+-0.044
64,0.496+-0.079,2.521+-0.459,0.531+-0.045,0.972+-0.007,0.531+-0.045,0.464+-0.018,0.527+-0.038
65,0.417+-0.103,2.253+-0.047,0.539+-0.037,0.976+-0.003,0.539+-0.037,0.467+-0.021,0.545+-0.031
66,0.441+-0.095,2.197+-0.188,0.542+-0.02,0.977+-0.002,0.542+-0.02,0.477+-0.008,0.544+-0.025
67,0.408+-0.029,2.075+-0.119,0.564+-0.018,0.973+-0.004,0.564+-0.018,0.47+-0.017,0.564+-0.012
68,0.394+-0.061,2.124+-0.105,0.544+-0.019,0.976+-0.003,0.544+-0.019,0.476+-0.011,0.548+-0.018
69,0.433+-0.08,2.31+-0.225,0.538+-0.027,0.976+-0.007,0.538+-0.027,0.476+-0.028,0.535+-0.026
70,0.362+-0.031,2.208+-0.483,0.553+-0.042,0.975+-0.004,0.553+-0.042,0.483+-0.012,0.547+-0.042
71,0.398+-0.088,2.324+-0.124,0.52+-0.05,0.977+-0.004,0.52+-0.05,0.455+-0.032,0.524+-0.044
72,0.366+-0.022,2.478+-0.585,0.521+-0.034,0.975+-0.003,0.521+-0.034,0.453+-0.032,0.515+-0.041
73,0.376+-0.098,2.364+-0.331,0.539+-0.044,0.975+-0.004,0.539+-0.044,0.481+-0.038,0.527+-0.051
74,0.355+-0.061,2.13+-0.196,0.567+-0.014,0.977+-0.005,0.567+-0.014,0.485+-0.02,0.562+-0.01
75,0.43+-0.096,2.252+-0.079,0.534+-0.006,0.976+-0.007,0.534+-0.006,0.477+-0.012,0.545+-0.01
76,0.406+-0.184,2.112+-0.068,0.57+-0.014,0.978+-0.006,0.57+-0.014,0.485+-0.006,0.569+-0.013
77,0.438+-0.176,2.469+-0.117,0.528+-0.015,0.973+-0.009,0.528+-0.015,0.457+-0.016,0.519+-0.01
78,0.443+-0.077,2.267+-0.107,0.57+-0.015,0.976+-0.008,0.57+-0.015,0.468+-0.03,0.568+-0.006
79,0.435+-0.146,2.596+-0.158,0.505+-0.021,0.974+-0.004,0.505+-0.021,0.45+-0.02,0.501+-0.038
80,0.362+-0.053,2.407+-0.417,0.57+-0.018,0.976+-0.004,0.57+-0.018,0.469+-0.038,0.554+-0.03
81,0.37+-0.099,2.643+-0.295,0.496+-0.046,0.975+-0.004,0.496+-0.046,0.447+-0.033,0.483+-0.054
82,0.34+-0.046,2.19+-0.082,0.562+-0.038,0.976+-0.005,0.562+-0.038,0.483+-0.03,0.559+-0.036
83,0.42+-0.13,2.482+-0.136,0.509+-0.041,0.973+-0.009,0.509+-0.041,0.453+-0.033,0.501+-0.05
84,0.43+-0.048,2.175+-0.123,0.552+-0.026,0.977+-0.006,0.552+-0.026,0.483+-0.024,0.553+-0.018
85,0.37+-0.039,2.402+-0.081,0.527+-0.032,0.978+-0.005,0.527+-0.032,0.477+-0.018,0.527+-0.025
86,0.384+-0.094,2.299+-0.387,0.538+-0.054,0.975+-0.007,0.538+-0.054,0.475+-0.019,0.529+-0.068
87,0.363+-0.07,2.3+-0.32,0.561+-0.025,0.975+-0.003,0.561+-0.025,0.488+-0.016,0.55+-0.034
88,0.375+-0.054,2.367+-0.189,0.527+-0.021,0.975+-0.005,0.527+-0.021,0.473+-0.029,0.529+-0.027
89,0.358+-0.049,2.141+-0.031,0.575+-0.011,0.976+-0.004,0.575+-0.011,0.496+-0.01,0.574+-0.01
90,0.31+-0.064,2.325+-0.032,0.53+-0.019,0.976+-0.007,0.53+-0.019,0.479+-0.02,0.525+-0.017
91,0.245+-0.058,2.087+-0.051,0.581+-0.015,0.976+-0.005,0.581+-0.015,0.489+-0.009,0.58+-0.012
92,0.312+-0.077,2.248+-0.26,0.537+-0.046,0.974+-0.008,0.537+-0.046,0.475+-0.027,0.538+-0.045
93,0.316+-0.083,2.174+-0.06,0.557+-0.035,0.978+-0.006,0.557+-0.035,0.48+-0.012,0.559+-0.022
94,0.295+-0.06,2.204+-0.269,0.546+-0.047,0.978+-0.006,0.546+-0.047,0.491+-0.035,0.539+-0.051
95,0.307+-0.126,2.095+-0.275,0.566+-0.03,0.976+-0.006,0.566+-0.03,0.492+-0.013,0.561+-0.036
96,0.319+-0.048,2.187+-0.033,0.549+-0.03,0.977+-0.006,0.549+-0.03,0.487+-0.013,0.544+-0.029
97,0.332+-0.049,2.247+-0.249,0.53+-0.039,0.978+-0.002,0.53+-0.039,0.476+-0.012,0.532+-0.037
98,0.29+-0.049,2.276+-0.139,0.545+-0.03,0.977+-0.007,0.545+-0.03,0.481+-0.012,0.535+-0.039
99,0.328+-0.085,2.365+-0.192,0.53+-0.009,0.973+-0.006,0.53+-0.009,0.467+-0.01,0.512+-0.011
