epoch,train_loss,val_loss,rmse,mae
73,0.164+-0.006,0.236+-0.004,0.122+-0.002,0.071+-0.001
74,0.16+-0.004,0.235+-0.004,0.121+-0.001,0.071+-0.001
75,0.162+-0.005,0.235+-0.004,0.121+-0.001,0.071+-0.001
76,0.161+-0.003,0.235+-0.004,0.121+-0.001,0.07+-0.001
77,0.161+-0.003,0.235+-0.004,0.121+-0.001,0.07+-0.001
78,0.161+-0.003,0.235+-0.004,0.121+-0.001,0.071+-0.001
79,0.158+-0.003,0.235+-0.004,0.122+-0.002,0.071+-0.001
80,0.16+-0.002,0.235+-0.004,0.122+-0.002,0.07+-0.001
81,0.159+-0.003,0.236+-0.004,0.122+-0.003,0.07+-0.002
82,0.16+-0.003,0.235+-0.005,0.122+-0.003,0.07+-0.001
83,0.158+-0.005,0.235+-0.005,0.121+-0.002,0.07+-0.001
84,0.158+-0.004,0.235+-0.005,0.121+-0.002,0.07+-0.001
85,0.159+-0.004,0.235+-0.005,0.121+-0.002,0.07+-0.001
86,0.158+-0.004,0.235+-0.004,0.121+-0.002,0.07+-0.001
87,0.16+-0.004,0.236+-0.004,0.121+-0.002,0.07+-0.001
88,0.158+-0.003,0.236+-0.004,0.122+-0.003,0.07+-0.001
89,0.159+-0.003,0.236+-0.004,0.122+-0.003,0.07+-0.001
90,0.159+-0.007,0.235+-0.004,0.122+-0.002,0.07+-0.001
91,0.155+-0.005,0.235+-0.004,0.121+-0.002,0.07+-0.001
92,0.156+-0.005,0.235+-0.004,0.121+-0.002,0.07+-0.001
93,0.157+-0.004,0.235+-0.004,0.121+-0.002,0.07+-0.001
94,0.155+-0.005,0.235+-0.004,0.121+-0.002,0.07+-0.001
95,0.156+-0.002,0.235+-0.004,0.121+-0.002,0.07+-0.001
96,0.154+-0.007,0.235+-0.004,0.121+-0.002,0.07+-0.001
97,0.156+-0.004,0.235+-0.004,0.121+-0.002,0.07+-0.001
98,0.156+-0.004,0.235+-0.004,0.122+-0.002,0.07+-0.001
99,0.156+-0.004,0.235+-0.004,0.122+-0.002,0.07+-0.001
