epoch,train_loss,val_loss,rmse,mae
55,0.171+-0.005,0.23+-0.002,0.12+-0.0,0.071+-0.001
56,0.173+-0.006,0.23+-0.002,0.12+-0.0,0.071+-0.001
57,0.172+-0.006,0.23+-0.002,0.12+-0.0,0.071+-0.001
58,0.169+-0.006,0.23+-0.002,0.12+-0.0,0.071+-0.001
59,0.17+-0.004,0.23+-0.002,0.12+-0.0,0.071+-0.001
60,0.171+-0.003,0.229+-0.002,0.12+-0.0,0.071+-0.001
61,0.17+-0.006,0.229+-0.002,0.12+-0.0,0.071+-0.001
62,0.17+-0.005,0.229+-0.002,0.12+-0.0,0.071+-0.001
63,0.168+-0.007,0.229+-0.001,0.12+-0.0,0.071+-0.001
64,0.17+-0.003,0.229+-0.002,0.12+-0.001,0.071+-0.001
65,0.169+-0.004,0.229+-0.002,0.12+-0.001,0.071+-0.001
66,0.169+-0.004,0.229+-0.002,0.12+-0.002,0.071+-0.001
67,0.167+-0.005,0.229+-0.002,0.12+-0.001,0.071+-0.001
68,0.167+-0.004,0.229+-0.002,0.12+-0.001,0.07+-0.002
69,0.166+-0.003,0.229+-0.002,0.12+-0.001,0.07+-0.002
70,0.166+-0.004,0.228+-0.002,0.12+-0.001,0.07+-0.001
71,0.166+-0.008,0.228+-0.002,0.119+-0.001,0.07+-0.001
72,0.165+-0.005,0.228+-0.002,0.119+-0.001,0.07+-0.001
73,0.167+-0.008,0.229+-0.002,0.119+-0.001,0.07+-0.001
74,0.163+-0.004,0.229+-0.002,0.119+-0.001,0.07+-0.001
75,0.166+-0.008,0.229+-0.002,0.119+-0.001,0.07+-0.001
76,0.165+-0.005,0.229+-0.002,0.119+-0.001,0.07+-0.001
77,0.164+-0.005,0.229+-0.002,0.119+-0.001,0.07+-0.001
78,0.164+-0.004,0.229+-0.002,0.119+-0.001,0.07+-0.001
79,0.162+-0.003,0.228+-0.002,0.119+-0.001,0.07+-0.001
80,0.164+-0.003,0.228+-0.002,0.119+-0.001,0.07+-0.001
81,0.163+-0.002,0.228+-0.002,0.119+-0.001,0.07+-0.001
82,0.164+-0.005,0.228+-0.002,0.119+-0.001,0.07+-0.001
83,0.162+-0.005,0.228+-0.002,0.119+-0.001,0.07+-0.001
84,0.162+-0.004,0.228+-0.003,0.119+-0.001,0.07+-0.001
85,0.163+-0.006,0.228+-0.003,0.119+-0.001,0.07+-0.001
86,0.162+-0.006,0.228+-0.002,0.119+-0.001,0.069+-0.002
87,0.164+-0.005,0.228+-0.002,0.119+-0.001,0.069+-0.002
88,0.163+-0.005,0.228+-0.003,0.119+-0.001,0.069+-0.001
89,0.163+-0.005,0.228+-0.002,0.119+-0.001,0.069+-0.002
90,0.164+-0.008,0.228+-0.003,0.119+-0.001,0.069+-0.001
91,0.158+-0.005,0.228+-0.003,0.119+-0.001,0.069+-0.001
92,0.161+-0.004,0.228+-0.003,0.119+-0.001,0.069+-0.001
93,0.162+-0.006,0.228+-0.003,0.119+-0.001,0.069+-0.001
94,0.159+-0.006,0.228+-0.003,0.119+-0.001,0.069+-0.001
95,0.16+-0.003,0.228+-0.003,0.119+-0.001,0.069+-0.001
96,0.158+-0.008,0.228+-0.003,0.119+-0.001,0.069+-0.001
97,0.16+-0.004,0.228+-0.003,0.119+-0.001,0.069+-0.001
98,0.16+-0.004,0.227+-0.002,0.119+-0.001,0.069+-0.001
99,0.16+-0.003,0.227+-0.002,0.119+-0.001,0.069+-0.001
