epoch,train_loss,val_loss,rmse,mae
68,0.165+-0.002,0.228+-0.001,0.114+-0.002,0.066+-0.002
69,0.164+-0.001,0.226+-0.002,0.113+-0.0,0.064+-0.002
70,0.165+-0.002,0.227+-0.004,0.114+-0.002,0.063+-0.002
71,0.165+-0.004,0.227+-0.002,0.114+-0.003,0.064+-0.002
72,0.165+-0.002,0.228+-0.001,0.114+-0.001,0.065+-0.001
73,0.165+-0.004,0.228+-0.002,0.113+-0.002,0.065+-0.002
74,0.165+-0.003,0.228+-0.003,0.115+-0.003,0.065+-0.001
75,0.164+-0.003,0.229+-0.002,0.114+-0.0,0.065+-0.001
76,0.165+-0.002,0.228+-0.002,0.114+-0.004,0.065+-0.003
77,0.164+-0.003,0.228+-0.004,0.114+-0.002,0.064+-0.002
78,0.163+-0.004,0.228+-0.002,0.113+-0.003,0.065+-0.003
79,0.164+-0.002,0.228+-0.002,0.113+-0.002,0.064+-0.001
80,0.165+-0.001,0.228+-0.004,0.113+-0.003,0.063+-0.002
81,0.163+-0.002,0.226+-0.001,0.113+-0.002,0.065+-0.002
82,0.163+-0.002,0.226+-0.001,0.113+-0.001,0.063+-0.001
83,0.165+-0.001,0.23+-0.004,0.114+-0.003,0.065+-0.002
84,0.163+-0.003,0.234+-0.005,0.119+-0.004,0.068+-0.002
85,0.164+-0.003,0.229+-0.003,0.114+-0.003,0.065+-0.004
86,0.162+-0.004,0.226+-0.002,0.112+-0.002,0.063+-0.0
87,0.163+-0.005,0.227+-0.001,0.113+-0.002,0.063+-0.001
88,0.164+-0.003,0.227+-0.002,0.114+-0.002,0.065+-0.002
89,0.163+-0.002,0.227+-0.001,0.115+-0.001,0.064+-0.001
90,0.163+-0.002,0.225+-0.002,0.112+-0.003,0.064+-0.001
91,0.164+-0.003,0.228+-0.004,0.113+-0.002,0.064+-0.001
92,0.163+-0.003,0.227+-0.002,0.113+-0.002,0.063+-0.001
93,0.164+-0.004,0.226+-0.001,0.113+-0.001,0.064+-0.001
94,0.162+-0.003,0.227+-0.002,0.113+-0.001,0.064+-0.002
95,0.163+-0.002,0.227+-0.002,0.112+-0.001,0.064+-0.002
96,0.163+-0.004,0.227+-0.004,0.114+-0.003,0.065+-0.003
97,0.162+-0.003,0.227+-0.001,0.113+-0.003,0.064+-0.002
98,0.162+-0.003,0.229+-0.002,0.114+-0.002,0.065+-0.001
99,0.163+-0.002,0.229+-0.002,0.114+-0.002,0.064+-0.001
