epoch,train_loss,val_loss,rmse,mae
61,0.17+-0.003,0.227+-0.002,0.118+-0.001,0.07+-0.001
62,0.169+-0.003,0.227+-0.002,0.118+-0.001,0.07+-0.001
63,0.168+-0.003,0.227+-0.002,0.118+-0.001,0.07+-0.001
64,0.169+-0.001,0.227+-0.002,0.118+-0.001,0.07+-0.001
65,0.168+-0.003,0.227+-0.002,0.118+-0.001,0.07+-0.001
66,0.166+-0.001,0.227+-0.002,0.118+-0.001,0.069+-0.001
67,0.168+-0.002,0.227+-0.002,0.117+-0.001,0.069+-0.001
68,0.168+-0.002,0.227+-0.002,0.117+-0.001,0.069+-0.001
69,0.167+-0.001,0.227+-0.002,0.117+-0.001,0.069+-0.001
70,0.168+-0.003,0.227+-0.002,0.117+-0.001,0.069+-0.001
71,0.166+-0.001,0.227+-0.002,0.117+-0.001,0.069+-0.001
72,0.166+-0.002,0.227+-0.002,0.117+-0.001,0.069+-0.001
73,0.166+-0.004,0.227+-0.002,0.117+-0.001,0.069+-0.001
74,0.166+-0.002,0.227+-0.002,0.117+-0.001,0.069+-0.001
75,0.165+-0.003,0.227+-0.002,0.117+-0.001,0.069+-0.001
76,0.163+-0.003,0.227+-0.002,0.117+-0.0,0.069+-0.001
77,0.166+-0.002,0.226+-0.002,0.117+-0.0,0.069+-0.001
78,0.166+-0.0,0.226+-0.002,0.117+-0.0,0.068+-0.001
79,0.165+-0.004,0.226+-0.002,0.117+-0.0,0.068+-0.001
80,0.162+-0.001,0.226+-0.002,0.117+-0.0,0.069+-0.001
81,0.164+-0.001,0.226+-0.002,0.117+-0.0,0.069+-0.001
82,0.163+-0.003,0.226+-0.002,0.117+-0.0,0.069+-0.001
83,0.162+-0.003,0.227+-0.002,0.117+-0.0,0.068+-0.001
84,0.165+-0.003,0.226+-0.002,0.117+-0.0,0.068+-0.001
85,0.162+-0.002,0.226+-0.002,0.117+-0.0,0.068+-0.001
86,0.164+-0.001,0.226+-0.002,0.117+-0.0,0.068+-0.001
87,0.163+-0.003,0.226+-0.002,0.117+-0.0,0.068+-0.001
88,0.163+-0.001,0.226+-0.002,0.117+-0.001,0.068+-0.001
89,0.163+-0.004,0.226+-0.002,0.117+-0.001,0.068+-0.001
90,0.161+-0.003,0.226+-0.002,0.117+-0.0,0.068+-0.001
91,0.161+-0.001,0.226+-0.002,0.117+-0.0,0.068+-0.001
92,0.161+-0.002,0.226+-0.002,0.117+-0.0,0.068+-0.001
93,0.161+-0.0,0.226+-0.002,0.117+-0.0,0.068+-0.001
94,0.161+-0.005,0.226+-0.002,0.117+-0.0,0.068+-0.001
95,0.16+-0.002,0.226+-0.002,0.117+-0.0,0.068+-0.001
96,0.16+-0.002,0.226+-0.002,0.117+-0.0,0.068+-0.001
97,0.162+-0.004,0.226+-0.002,0.117+-0.0,0.068+-0.001
98,0.159+-0.004,0.227+-0.002,0.117+-0.0,0.068+-0.001
99,0.159+-0.002,0.227+-0.002,0.117+-0.0,0.068+-0.0
