epoch,train_loss,val_loss,rmse,mae
85,0.172+-0.002,0.234+-0.0,0.124+-0.001,0.074+-0.0
86,0.174+-0.002,0.234+-0.001,0.124+-0.001,0.074+-0.0
87,0.173+-0.002,0.235+-0.001,0.124+-0.002,0.074+-0.001
88,0.173+-0.002,0.235+-0.0,0.124+-0.001,0.074+-0.001
89,0.174+-0.003,0.234+-0.001,0.123+-0.001,0.074+-0.001
90,0.171+-0.002,0.234+-0.001,0.124+-0.001,0.074+-0.0
91,0.171+-0.003,0.234+-0.001,0.123+-0.001,0.074+-0.001
92,0.171+-0.001,0.235+-0.001,0.124+-0.002,0.074+-0.001
93,0.172+-0.002,0.235+-0.001,0.124+-0.001,0.074+-0.0
94,0.172+-0.004,0.234+-0.001,0.124+-0.001,0.074+-0.001
95,0.171+-0.001,0.234+-0.001,0.124+-0.001,0.074+-0.001
96,0.171+-0.001,0.234+-0.001,0.124+-0.001,0.074+-0.001
97,0.172+-0.004,0.234+-0.001,0.123+-0.001,0.074+-0.001
98,0.17+-0.003,0.235+-0.001,0.124+-0.001,0.074+-0.0
99,0.17+-0.002,0.234+-0.001,0.124+-0.001,0.074+-0.001
