epoch,train_loss,val_loss,rmse,mae
51,0.163+-0.002,0.244+-0.005,0.13+-0.002,0.076+-0.001
52,0.162+-0.001,0.239+-0.005,0.126+-0.002,0.074+-0.001
53,0.162+-0.004,0.239+-0.002,0.126+-0.002,0.075+-0.001
54,0.16+-0.003,0.239+-0.002,0.125+-0.001,0.074+-0.001
55,0.163+-0.002,0.242+-0.004,0.128+-0.005,0.076+-0.005
56,0.162+-0.0,0.24+-0.002,0.126+-0.001,0.074+-0.002
57,0.159+-0.002,0.239+-0.002,0.126+-0.003,0.074+-0.003
58,0.162+-0.005,0.24+-0.004,0.127+-0.003,0.074+-0.003
59,0.156+-0.002,0.241+-0.003,0.127+-0.002,0.075+-0.002
60,0.158+-0.002,0.24+-0.005,0.127+-0.005,0.074+-0.002
61,0.158+-0.001,0.238+-0.004,0.125+-0.003,0.072+-0.001
62,0.156+-0.002,0.239+-0.006,0.126+-0.005,0.074+-0.003
63,0.157+-0.004,0.237+-0.004,0.124+-0.003,0.071+-0.003
64,0.156+-0.002,0.243+-0.004,0.128+-0.002,0.073+-0.003
65,0.155+-0.003,0.242+-0.004,0.127+-0.004,0.074+-0.002
66,0.154+-0.001,0.242+-0.001,0.127+-0.0,0.074+-0.001
67,0.157+-0.001,0.239+-0.006,0.125+-0.004,0.072+-0.003
68,0.154+-0.001,0.239+-0.004,0.126+-0.003,0.073+-0.003
69,0.155+-0.004,0.241+-0.006,0.128+-0.005,0.075+-0.004
70,0.154+-0.003,0.241+-0.001,0.126+-0.002,0.075+-0.002
71,0.154+-0.002,0.238+-0.003,0.125+-0.003,0.073+-0.003
72,0.153+-0.001,0.238+-0.003,0.125+-0.003,0.073+-0.003
73,0.153+-0.002,0.24+-0.004,0.127+-0.005,0.074+-0.004
74,0.153+-0.002,0.24+-0.004,0.127+-0.003,0.075+-0.003
75,0.153+-0.003,0.237+-0.003,0.124+-0.003,0.072+-0.002
76,0.151+-0.002,0.238+-0.003,0.124+-0.003,0.071+-0.002
77,0.153+-0.003,0.238+-0.004,0.124+-0.003,0.072+-0.002
78,0.153+-0.001,0.242+-0.007,0.127+-0.005,0.075+-0.004
79,0.153+-0.003,0.238+-0.004,0.124+-0.002,0.073+-0.002
80,0.149+-0.001,0.238+-0.004,0.125+-0.003,0.072+-0.002
81,0.151+-0.001,0.24+-0.004,0.125+-0.001,0.072+-0.001
82,0.15+-0.002,0.24+-0.005,0.125+-0.003,0.072+-0.002
83,0.15+-0.001,0.24+-0.006,0.126+-0.004,0.074+-0.003
84,0.153+-0.003,0.24+-0.009,0.126+-0.007,0.073+-0.004
85,0.15+-0.003,0.238+-0.006,0.124+-0.005,0.072+-0.004
86,0.152+-0.003,0.24+-0.004,0.126+-0.004,0.073+-0.004
87,0.152+-0.002,0.24+-0.003,0.126+-0.001,0.072+-0.002
88,0.151+-0.003,0.239+-0.005,0.125+-0.004,0.072+-0.001
89,0.152+-0.004,0.24+-0.01,0.128+-0.01,0.074+-0.007
90,0.149+-0.002,0.238+-0.006,0.124+-0.006,0.072+-0.004
91,0.149+-0.001,0.237+-0.004,0.123+-0.002,0.072+-0.002
92,0.15+-0.002,0.24+-0.005,0.125+-0.004,0.072+-0.002
93,0.151+-0.003,0.251+-0.027,0.134+-0.022,0.078+-0.014
94,0.152+-0.001,0.239+-0.005,0.124+-0.004,0.071+-0.003
95,0.151+-0.002,0.239+-0.004,0.124+-0.003,0.072+-0.003
96,0.15+-0.002,0.24+-0.005,0.124+-0.003,0.073+-0.003
97,0.152+-0.002,0.239+-0.005,0.124+-0.004,0.071+-0.003
98,0.148+-0.002,0.24+-0.004,0.126+-0.004,0.072+-0.004
99,0.149+-0.002,0.24+-0.003,0.126+-0.003,0.073+-0.003
