epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
54,0.332+-0.056,1.472+-0.273,0.506+-0.013,0.957+-0.012,0.506+-0.013,0.352+-0.024,0.502+-0.013
55,0.312+-0.048,1.47+-0.207,0.498+-0.004,0.957+-0.01,0.498+-0.004,0.352+-0.023,0.497+-0.002
56,0.349+-0.057,1.477+-0.163,0.488+-0.017,0.957+-0.008,0.488+-0.017,0.344+-0.015,0.485+-0.014
57,0.361+-0.092,1.504+-0.147,0.483+-0.025,0.957+-0.007,0.483+-0.025,0.34+-0.013,0.473+-0.031
58,0.339+-0.01,1.492+-0.175,0.49+-0.017,0.957+-0.009,0.49+-0.017,0.341+-0.013,0.48+-0.025
59,0.341+-0.025,1.426+-0.198,0.517+-0.005,0.957+-0.009,0.517+-0.005,0.351+-0.014,0.513+-0.007
60,0.351+-0.057,1.477+-0.247,0.514+-0.007,0.958+-0.01,0.514+-0.007,0.347+-0.025,0.504+-0.01
61,0.338+-0.013,1.511+-0.323,0.506+-0.02,0.958+-0.013,0.506+-0.02,0.352+-0.031,0.501+-0.023
62,0.353+-0.113,1.54+-0.233,0.484+-0.022,0.956+-0.013,0.484+-0.022,0.345+-0.014,0.478+-0.021
63,0.309+-0.069,1.605+-0.157,0.463+-0.025,0.952+-0.011,0.463+-0.025,0.335+-0.018,0.44+-0.031
64,0.358+-0.012,1.599+-0.121,0.461+-0.035,0.953+-0.008,0.461+-0.035,0.33+-0.018,0.437+-0.046
65,0.331+-0.042,1.488+-0.136,0.484+-0.029,0.958+-0.008,0.484+-0.029,0.343+-0.019,0.476+-0.034
66,0.283+-0.026,1.469+-0.251,0.499+-0.008,0.958+-0.008,0.499+-0.008,0.348+-0.021,0.491+-0.012
67,0.351+-0.07,1.448+-0.278,0.519+-0.017,0.959+-0.009,0.519+-0.017,0.354+-0.017,0.51+-0.021
68,0.317+-0.068,1.436+-0.256,0.519+-0.016,0.959+-0.01,0.519+-0.016,0.356+-0.015,0.512+-0.012
69,0.277+-0.055,1.444+-0.239,0.511+-0.016,0.96+-0.011,0.511+-0.016,0.357+-0.021,0.508+-0.011
70,0.298+-0.047,1.475+-0.25,0.503+-0.033,0.958+-0.012,0.503+-0.033,0.354+-0.014,0.498+-0.032
71,0.294+-0.039,1.477+-0.193,0.498+-0.047,0.957+-0.008,0.498+-0.047,0.35+-0.009,0.489+-0.055
72,0.324+-0.038,1.483+-0.192,0.495+-0.043,0.957+-0.009,0.495+-0.043,0.349+-0.012,0.484+-0.056
73,0.284+-0.044,1.465+-0.216,0.498+-0.026,0.958+-0.009,0.498+-0.026,0.352+-0.017,0.493+-0.03
74,0.277+-0.061,1.432+-0.223,0.513+-0.009,0.958+-0.009,0.513+-0.009,0.356+-0.014,0.51+-0.007
75,0.264+-0.043,1.456+-0.246,0.519+-0.004,0.958+-0.009,0.519+-0.004,0.356+-0.011,0.512+-0.004
76,0.29+-0.057,1.527+-0.308,0.5+-0.014,0.957+-0.01,0.5+-0.014,0.345+-0.014,0.492+-0.021
77,0.319+-0.043,1.507+-0.259,0.499+-0.014,0.957+-0.01,0.499+-0.014,0.345+-0.004,0.493+-0.017
78,0.274+-0.019,1.474+-0.183,0.504+-0.032,0.958+-0.008,0.504+-0.032,0.35+-0.002,0.501+-0.031
79,0.265+-0.075,1.482+-0.158,0.5+-0.038,0.958+-0.006,0.5+-0.038,0.353+-0.008,0.495+-0.034
80,0.304+-0.04,1.499+-0.15,0.492+-0.036,0.957+-0.006,0.492+-0.036,0.347+-0.002,0.484+-0.035
81,0.269+-0.026,1.53+-0.187,0.487+-0.032,0.957+-0.009,0.487+-0.032,0.342+-0.004,0.479+-0.042
82,0.271+-0.039,1.526+-0.28,0.491+-0.026,0.957+-0.011,0.491+-0.026,0.344+-0.013,0.486+-0.031
83,0.249+-0.037,1.514+-0.32,0.502+-0.029,0.956+-0.013,0.502+-0.029,0.352+-0.02,0.497+-0.027
84,0.258+-0.022,1.484+-0.304,0.512+-0.027,0.956+-0.011,0.512+-0.027,0.352+-0.017,0.507+-0.026
85,0.265+-0.014,1.464+-0.193,0.518+-0.014,0.959+-0.008,0.518+-0.014,0.352+-0.01,0.512+-0.01
86,0.25+-0.036,1.461+-0.155,0.518+-0.016,0.959+-0.005,0.518+-0.016,0.35+-0.007,0.508+-0.014
87,0.3+-0.04,1.455+-0.186,0.517+-0.016,0.959+-0.005,0.517+-0.016,0.354+-0.01,0.513+-0.012
88,0.295+-0.011,1.491+-0.213,0.5+-0.015,0.957+-0.008,0.5+-0.015,0.349+-0.004,0.496+-0.016
89,0.246+-0.023,1.563+-0.278,0.486+-0.019,0.954+-0.01,0.486+-0.019,0.343+-0.01,0.475+-0.021
90,0.243+-0.027,1.583+-0.355,0.49+-0.025,0.951+-0.016,0.49+-0.025,0.344+-0.02,0.475+-0.034
91,0.267+-0.05,1.567+-0.354,0.495+-0.012,0.951+-0.018,0.495+-0.012,0.345+-0.017,0.484+-0.025
92,0.278+-0.03,1.526+-0.312,0.504+-0.008,0.954+-0.014,0.504+-0.008,0.351+-0.013,0.498+-0.014
93,0.267+-0.012,1.484+-0.252,0.512+-0.004,0.958+-0.01,0.512+-0.004,0.354+-0.009,0.506+-0.007
94,0.267+-0.018,1.46+-0.196,0.516+-0.01,0.958+-0.008,0.516+-0.01,0.356+-0.01,0.51+-0.013
95,0.251+-0.037,1.461+-0.18,0.512+-0.013,0.958+-0.008,0.512+-0.013,0.354+-0.008,0.51+-0.014
96,0.272+-0.04,1.507+-0.227,0.494+-0.01,0.956+-0.008,0.494+-0.01,0.35+-0.013,0.496+-0.007
97,0.281+-0.068,1.496+-0.207,0.496+-0.021,0.956+-0.008,0.496+-0.021,0.351+-0.006,0.498+-0.018
98,0.267+-0.034,1.468+-0.153,0.508+-0.04,0.957+-0.003,0.508+-0.04,0.356+-0.004,0.502+-0.044
99,0.293+-0.027,1.464+-0.143,0.512+-0.041,0.958+-0.003,0.512+-0.041,0.353+-0.009,0.5+-0.045
