epoch,train_loss,val_loss,rmse,mae
50,0.162+-0.003,0.209+-0.001,0.094+-0.0,0.052+-0.001
51,0.161+-0.002,0.209+-0.001,0.093+-0.0,0.051+-0.001
52,0.162+-0.002,0.209+-0.002,0.094+-0.001,0.052+-0.001
53,0.162+-0.002,0.209+-0.001,0.093+-0.002,0.051+-0.001
54,0.162+-0.001,0.209+-0.001,0.095+-0.001,0.052+-0.002
55,0.162+-0.002,0.209+-0.001,0.093+-0.0,0.052+-0.001
56,0.162+-0.002,0.209+-0.002,0.094+-0.001,0.052+-0.001
57,0.162+-0.003,0.208+-0.001,0.093+-0.001,0.051+-0.001
58,0.161+-0.002,0.209+-0.001,0.093+-0.001,0.051+-0.001
59,0.161+-0.002,0.21+-0.002,0.095+-0.001,0.052+-0.001
60,0.162+-0.002,0.208+-0.001,0.093+-0.0,0.051+-0.001
61,0.162+-0.001,0.208+-0.001,0.094+-0.001,0.052+-0.001
62,0.162+-0.002,0.207+-0.001,0.093+-0.001,0.051+-0.001
63,0.162+-0.002,0.208+-0.001,0.093+-0.001,0.051+-0.001
64,0.161+-0.002,0.209+-0.001,0.094+-0.001,0.052+-0.001
65,0.162+-0.003,0.209+-0.001,0.094+-0.001,0.051+-0.001
66,0.162+-0.001,0.209+-0.001,0.094+-0.002,0.052+-0.001
67,0.162+-0.002,0.209+-0.001,0.094+-0.001,0.052+-0.001
68,0.161+-0.002,0.207+-0.001,0.093+-0.001,0.052+-0.001
69,0.161+-0.002,0.21+-0.003,0.095+-0.002,0.052+-0.001
70,0.162+-0.001,0.211+-0.003,0.096+-0.003,0.053+-0.002
71,0.161+-0.001,0.209+-0.002,0.095+-0.002,0.052+-0.002
72,0.162+-0.002,0.209+-0.002,0.095+-0.001,0.052+-0.002
73,0.162+-0.003,0.209+-0.001,0.094+-0.001,0.052+-0.001
74,0.162+-0.001,0.209+-0.0,0.094+-0.001,0.052+-0.001
75,0.161+-0.001,0.209+-0.002,0.094+-0.002,0.052+-0.001
76,0.162+-0.002,0.209+-0.001,0.094+-0.001,0.052+-0.001
77,0.161+-0.002,0.209+-0.002,0.094+-0.002,0.052+-0.001
78,0.161+-0.001,0.208+-0.003,0.094+-0.002,0.052+-0.001
79,0.162+-0.001,0.209+-0.002,0.094+-0.001,0.052+-0.0
80,0.161+-0.002,0.21+-0.001,0.095+-0.001,0.052+-0.001
81,0.161+-0.001,0.208+-0.001,0.094+-0.001,0.052+-0.001
82,0.161+-0.002,0.209+-0.001,0.093+-0.001,0.051+-0.001
83,0.162+-0.003,0.207+-0.001,0.093+-0.0,0.052+-0.001
84,0.161+-0.002,0.209+-0.001,0.094+-0.0,0.052+-0.0
85,0.162+-0.002,0.209+-0.002,0.094+-0.002,0.052+-0.001
86,0.161+-0.002,0.209+-0.002,0.094+-0.001,0.052+-0.0
87,0.162+-0.002,0.208+-0.001,0.094+-0.001,0.052+-0.001
88,0.161+-0.003,0.208+-0.002,0.094+-0.001,0.052+-0.001
89,0.161+-0.002,0.208+-0.001,0.093+-0.001,0.051+-0.001
90,0.161+-0.002,0.209+-0.002,0.093+-0.001,0.051+-0.001
91,0.161+-0.002,0.209+-0.001,0.093+-0.001,0.051+-0.001
92,0.161+-0.003,0.209+-0.001,0.094+-0.001,0.052+-0.001
93,0.162+-0.002,0.208+-0.002,0.094+-0.001,0.052+-0.001
94,0.162+-0.002,0.209+-0.002,0.095+-0.003,0.053+-0.001
95,0.161+-0.002,0.207+-0.001,0.093+-0.001,0.052+-0.001
96,0.161+-0.002,0.208+-0.002,0.095+-0.002,0.052+-0.001
97,0.161+-0.002,0.207+-0.001,0.093+-0.001,0.052+-0.001
98,0.16+-0.002,0.208+-0.001,0.094+-0.001,0.052+-0.001
99,0.161+-0.002,0.208+-0.001,0.094+-0.001,0.052+-0.001
