epoch,train_loss,val_loss,rmse,mae
79,0.168+-0.001,0.202+-0.001,0.086+-0.001,0.046+-0.001
80,0.167+-0.002,0.202+-0.002,0.086+-0.002,0.047+-0.001
81,0.167+-0.002,0.202+-0.002,0.086+-0.001,0.047+-0.0
82,0.167+-0.001,0.202+-0.001,0.086+-0.0,0.047+-0.001
83,0.167+-0.002,0.203+-0.001,0.086+-0.001,0.047+-0.001
84,0.167+-0.002,0.202+-0.001,0.086+-0.002,0.047+-0.001
85,0.167+-0.002,0.202+-0.002,0.086+-0.001,0.047+-0.0
86,0.167+-0.002,0.203+-0.003,0.087+-0.002,0.048+-0.001
87,0.167+-0.002,0.202+-0.001,0.087+-0.001,0.047+-0.001
88,0.167+-0.002,0.202+-0.001,0.087+-0.001,0.047+-0.001
89,0.167+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.0
90,0.167+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.001
91,0.167+-0.002,0.203+-0.002,0.087+-0.001,0.047+-0.001
92,0.167+-0.002,0.202+-0.002,0.085+-0.001,0.047+-0.001
93,0.167+-0.002,0.203+-0.001,0.087+-0.001,0.048+-0.001
94,0.167+-0.002,0.203+-0.002,0.087+-0.002,0.047+-0.001
95,0.167+-0.002,0.203+-0.001,0.086+-0.0,0.047+-0.0
96,0.167+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.001
97,0.167+-0.001,0.203+-0.002,0.087+-0.001,0.047+-0.001
98,0.167+-0.002,0.202+-0.001,0.086+-0.001,0.047+-0.0
99,0.167+-0.002,0.203+-0.001,0.087+-0.001,0.047+-0.001
