epoch,train_loss,val_loss,rmse,mae
72,0.171+-0.001,0.222+-0.001,0.108+-0.003,0.061+-0.001
73,0.17+-0.002,0.222+-0.001,0.108+-0.003,0.061+-0.003
74,0.17+-0.001,0.222+-0.001,0.108+-0.002,0.061+-0.001
75,0.17+-0.001,0.222+-0.002,0.107+-0.002,0.061+-0.001
76,0.17+-0.002,0.222+-0.003,0.109+-0.002,0.061+-0.001
77,0.169+-0.002,0.222+-0.003,0.108+-0.002,0.061+-0.002
78,0.17+-0.002,0.221+-0.002,0.108+-0.002,0.061+-0.001
79,0.17+-0.001,0.221+-0.002,0.107+-0.002,0.061+-0.001
80,0.17+-0.002,0.224+-0.006,0.11+-0.004,0.063+-0.002
81,0.17+-0.002,0.222+-0.001,0.107+-0.001,0.061+-0.001
82,0.169+-0.001,0.222+-0.001,0.108+-0.001,0.061+-0.0
83,0.17+-0.002,0.222+-0.002,0.108+-0.003,0.061+-0.002
84,0.169+-0.002,0.223+-0.002,0.108+-0.002,0.061+-0.001
85,0.17+-0.002,0.222+-0.004,0.108+-0.003,0.061+-0.002
86,0.169+-0.002,0.222+-0.002,0.108+-0.002,0.061+-0.001
87,0.169+-0.002,0.222+-0.001,0.107+-0.001,0.061+-0.001
88,0.169+-0.001,0.223+-0.002,0.108+-0.001,0.061+-0.001
89,0.17+-0.002,0.223+-0.003,0.109+-0.002,0.061+-0.002
90,0.169+-0.001,0.222+-0.002,0.108+-0.003,0.061+-0.002
91,0.169+-0.003,0.226+-0.004,0.112+-0.006,0.063+-0.003
92,0.17+-0.003,0.223+-0.001,0.109+-0.001,0.062+-0.001
93,0.17+-0.002,0.223+-0.002,0.109+-0.002,0.062+-0.001
94,0.169+-0.002,0.221+-0.001,0.107+-0.003,0.061+-0.002
95,0.169+-0.002,0.222+-0.003,0.109+-0.003,0.061+-0.002
96,0.169+-0.002,0.223+-0.0,0.109+-0.002,0.061+-0.002
97,0.169+-0.001,0.223+-0.002,0.108+-0.002,0.061+-0.001
98,0.169+-0.002,0.222+-0.002,0.108+-0.003,0.061+-0.001
99,0.169+-0.002,0.221+-0.002,0.108+-0.002,0.061+-0.001
