epoch,train_loss,val_loss,rmse,mae
85,0.168+-0.0,0.193+-0.001,0.075+-0.002,0.041+-0.001
86,0.168+-0.0,0.193+-0.001,0.075+-0.002,0.04+-0.001
87,0.168+-0.0,0.193+-0.001,0.075+-0.002,0.04+-0.002
88,0.168+-0.0,0.192+-0.001,0.074+-0.002,0.04+-0.002
89,0.168+-0.0,0.193+-0.0,0.075+-0.001,0.04+-0.001
90,0.168+-0.0,0.193+-0.001,0.075+-0.001,0.04+-0.0
91,0.168+-0.0,0.193+-0.001,0.075+-0.001,0.04+-0.001
92,0.168+-0.0,0.193+-0.001,0.075+-0.001,0.041+-0.001
93,0.168+-0.0,0.193+-0.001,0.074+-0.0,0.039+-0.001
94,0.168+-0.0,0.193+-0.001,0.074+-0.001,0.04+-0.0
95,0.168+-0.001,0.192+-0.001,0.074+-0.001,0.04+-0.001
96,0.168+-0.001,0.192+-0.001,0.074+-0.0,0.04+-0.0
97,0.168+-0.001,0.193+-0.001,0.075+-0.001,0.041+-0.001
98,0.168+-0.001,0.193+-0.001,0.075+-0.002,0.041+-0.001
99,0.167+-0.001,0.193+-0.001,0.076+-0.002,0.041+-0.001
