epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
58,0.427+-0.028,1.202+-0.104,0.611+-0.027,0.986+-0.001,0.611+-0.027,0.545+-0.016,0.612+-0.029
59,0.415+-0.015,1.125+-0.052,0.634+-0.023,0.986+-0.001,0.634+-0.023,0.563+-0.007,0.64+-0.022
60,0.426+-0.003,1.13+-0.072,0.631+-0.024,0.986+-0.001,0.631+-0.024,0.565+-0.023,0.635+-0.028
61,0.42+-0.013,1.145+-0.103,0.636+-0.029,0.986+-0.001,0.636+-0.029,0.561+-0.026,0.639+-0.027
62,0.424+-0.008,1.157+-0.058,0.627+-0.016,0.986+-0.002,0.627+-0.016,0.564+-0.022,0.627+-0.017
63,0.429+-0.025,1.176+-0.063,0.63+-0.011,0.985+-0.004,0.63+-0.011,0.556+-0.022,0.636+-0.011
64,0.41+-0.016,1.096+-0.009,0.647+-0.003,0.988+-0.001,0.647+-0.003,0.571+-0.019,0.652+-0.002
65,0.4+-0.004,1.126+-0.082,0.641+-0.028,0.987+-0.001,0.641+-0.028,0.57+-0.032,0.646+-0.021
66,0.423+-0.024,1.226+-0.011,0.605+-0.007,0.986+-0.0,0.605+-0.007,0.547+-0.006,0.606+-0.01
67,0.423+-0.024,1.171+-0.061,0.627+-0.009,0.986+-0.001,0.627+-0.009,0.561+-0.008,0.633+-0.014
68,0.424+-0.015,1.071+-0.011,0.656+-0.007,0.986+-0.001,0.656+-0.007,0.57+-0.015,0.659+-0.008
69,0.408+-0.016,1.182+-0.106,0.624+-0.014,0.985+-0.002,0.624+-0.014,0.557+-0.007,0.63+-0.017
70,0.413+-0.023,1.151+-0.098,0.629+-0.025,0.986+-0.001,0.629+-0.025,0.566+-0.01,0.635+-0.027
71,0.41+-0.038,1.198+-0.09,0.623+-0.013,0.983+-0.003,0.623+-0.013,0.546+-0.016,0.632+-0.012
72,0.408+-0.004,1.245+-0.04,0.609+-0.01,0.985+-0.002,0.609+-0.01,0.543+-0.019,0.618+-0.011
73,0.392+-0.026,1.082+-0.088,0.649+-0.03,0.987+-0.001,0.649+-0.03,0.57+-0.013,0.653+-0.029
74,0.399+-0.012,1.15+-0.045,0.635+-0.012,0.985+-0.001,0.635+-0.012,0.563+-0.008,0.642+-0.015
75,0.412+-0.01,1.119+-0.108,0.635+-0.03,0.987+-0.001,0.635+-0.03,0.566+-0.029,0.642+-0.023
76,0.409+-0.018,1.197+-0.116,0.616+-0.03,0.986+-0.002,0.616+-0.03,0.55+-0.009,0.625+-0.03
77,0.388+-0.02,1.149+-0.068,0.628+-0.019,0.986+-0.001,0.628+-0.019,0.558+-0.009,0.633+-0.021
78,0.407+-0.004,1.185+-0.081,0.618+-0.029,0.985+-0.003,0.618+-0.029,0.557+-0.02,0.624+-0.029
79,0.395+-0.008,1.128+-0.08,0.638+-0.023,0.987+-0.001,0.638+-0.023,0.57+-0.015,0.645+-0.021
80,0.396+-0.005,1.187+-0.031,0.628+-0.016,0.985+-0.001,0.628+-0.016,0.56+-0.017,0.634+-0.013
81,0.407+-0.014,1.132+-0.036,0.636+-0.01,0.987+-0.001,0.636+-0.01,0.562+-0.013,0.642+-0.013
82,0.387+-0.0,1.13+-0.078,0.638+-0.033,0.986+-0.001,0.638+-0.033,0.564+-0.026,0.643+-0.032
83,0.392+-0.007,1.145+-0.072,0.636+-0.018,0.986+-0.001,0.636+-0.018,0.566+-0.011,0.643+-0.017
84,0.413+-0.011,1.189+-0.095,0.62+-0.031,0.985+-0.001,0.62+-0.031,0.559+-0.014,0.622+-0.036
85,0.43+-0.016,1.214+-0.129,0.619+-0.038,0.986+-0.003,0.619+-0.038,0.562+-0.029,0.617+-0.044
86,0.407+-0.03,1.165+-0.077,0.635+-0.021,0.986+-0.002,0.635+-0.021,0.563+-0.02,0.639+-0.021
87,0.423+-0.056,1.261+-0.121,0.604+-0.027,0.986+-0.002,0.604+-0.027,0.547+-0.027,0.607+-0.034
88,0.42+-0.036,1.141+-0.034,0.644+-0.011,0.986+-0.0,0.644+-0.011,0.56+-0.015,0.647+-0.007
89,0.414+-0.018,1.174+-0.113,0.628+-0.028,0.986+-0.002,0.628+-0.028,0.563+-0.013,0.629+-0.031
90,0.399+-0.015,1.139+-0.03,0.638+-0.013,0.986+-0.001,0.638+-0.013,0.567+-0.013,0.644+-0.013
91,0.4+-0.012,1.189+-0.08,0.629+-0.025,0.987+-0.001,0.629+-0.025,0.562+-0.003,0.629+-0.03
92,0.414+-0.013,1.197+-0.127,0.633+-0.027,0.985+-0.004,0.633+-0.027,0.559+-0.022,0.634+-0.03
93,0.422+-0.025,1.326+-0.196,0.597+-0.028,0.984+-0.002,0.597+-0.028,0.539+-0.015,0.595+-0.041
94,0.426+-0.037,1.134+-0.086,0.645+-0.021,0.986+-0.002,0.645+-0.021,0.571+-0.017,0.651+-0.017
95,0.384+-0.01,1.1+-0.034,0.652+-0.012,0.987+-0.001,0.652+-0.012,0.577+-0.022,0.659+-0.008
96,0.391+-0.016,1.174+-0.163,0.629+-0.05,0.985+-0.002,0.629+-0.05,0.562+-0.029,0.634+-0.053
97,0.384+-0.012,1.2+-0.081,0.623+-0.028,0.987+-0.002,0.623+-0.028,0.552+-0.022,0.629+-0.025
98,0.405+-0.002,1.128+-0.038,0.646+-0.004,0.985+-0.002,0.646+-0.004,0.567+-0.006,0.65+-0.005
99,0.42+-0.013,1.269+-0.131,0.607+-0.029,0.985+-0.001,0.607+-0.029,0.554+-0.008,0.601+-0.038
