epoch,train_loss,val_loss,rmse,mae
29,0.216+-0.001,0.217+-0.002,0.104+-0.002,0.063+-0.0
30,0.216+-0.002,0.216+-0.001,0.104+-0.001,0.063+-0.001
31,0.216+-0.002,0.216+-0.002,0.105+-0.002,0.063+-0.0
32,0.216+-0.001,0.217+-0.001,0.105+-0.001,0.064+-0.001
33,0.215+-0.002,0.216+-0.001,0.104+-0.002,0.063+-0.001
34,0.215+-0.002,0.218+-0.004,0.105+-0.002,0.064+-0.002
35,0.216+-0.002,0.217+-0.002,0.105+-0.002,0.063+-0.001
36,0.215+-0.002,0.215+-0.002,0.103+-0.001,0.062+-0.001
37,0.216+-0.002,0.215+-0.001,0.103+-0.001,0.062+-0.001
38,0.214+-0.001,0.215+-0.002,0.103+-0.001,0.062+-0.001
39,0.215+-0.001,0.217+-0.003,0.105+-0.002,0.063+-0.001
40,0.215+-0.002,0.217+-0.001,0.104+-0.002,0.063+-0.002
41,0.215+-0.001,0.216+-0.002,0.105+-0.002,0.062+-0.002
42,0.215+-0.001,0.216+-0.001,0.104+-0.001,0.062+-0.001
43,0.215+-0.001,0.217+-0.001,0.105+-0.001,0.063+-0.001
44,0.215+-0.0,0.216+-0.002,0.103+-0.001,0.062+-0.0
45,0.215+-0.003,0.217+-0.002,0.104+-0.001,0.062+-0.001
46,0.215+-0.001,0.217+-0.002,0.104+-0.002,0.063+-0.001
47,0.214+-0.001,0.215+-0.001,0.103+-0.001,0.061+-0.001
48,0.214+-0.003,0.217+-0.003,0.105+-0.003,0.062+-0.001
49,0.213+-0.002,0.215+-0.0,0.103+-0.001,0.062+-0.001
50,0.213+-0.002,0.215+-0.001,0.103+-0.002,0.062+-0.002
51,0.214+-0.001,0.215+-0.002,0.103+-0.002,0.062+-0.001
52,0.214+-0.002,0.217+-0.003,0.105+-0.003,0.064+-0.001
53,0.214+-0.002,0.216+-0.001,0.103+-0.001,0.062+-0.001
54,0.213+-0.001,0.215+-0.001,0.104+-0.002,0.062+-0.001
55,0.214+-0.001,0.216+-0.001,0.103+-0.001,0.062+-0.001
56,0.213+-0.001,0.217+-0.002,0.105+-0.002,0.062+-0.001
57,0.214+-0.002,0.217+-0.002,0.104+-0.002,0.062+-0.002
58,0.214+-0.001,0.216+-0.002,0.104+-0.001,0.062+-0.002
59,0.212+-0.001,0.216+-0.001,0.103+-0.001,0.062+-0.0
60,0.213+-0.001,0.217+-0.003,0.104+-0.002,0.063+-0.001
61,0.213+-0.001,0.215+-0.001,0.102+-0.001,0.062+-0.001
62,0.213+-0.001,0.217+-0.002,0.103+-0.001,0.062+-0.0
63,0.212+-0.001,0.216+-0.002,0.103+-0.001,0.062+-0.001
64,0.212+-0.002,0.214+-0.001,0.102+-0.001,0.061+-0.0
65,0.213+-0.001,0.218+-0.005,0.104+-0.003,0.063+-0.002
66,0.213+-0.002,0.218+-0.002,0.106+-0.002,0.063+-0.002
67,0.214+-0.001,0.216+-0.002,0.104+-0.002,0.062+-0.001
68,0.212+-0.001,0.217+-0.003,0.104+-0.001,0.062+-0.001
69,0.213+-0.002,0.217+-0.002,0.104+-0.002,0.062+-0.001
70,0.212+-0.001,0.216+-0.002,0.104+-0.002,0.062+-0.001
71,0.213+-0.002,0.217+-0.004,0.104+-0.003,0.063+-0.002
72,0.213+-0.002,0.216+-0.002,0.104+-0.001,0.061+-0.001
73,0.212+-0.001,0.216+-0.003,0.104+-0.003,0.062+-0.002
74,0.212+-0.002,0.215+-0.002,0.102+-0.001,0.061+-0.001
75,0.212+-0.002,0.216+-0.002,0.104+-0.001,0.062+-0.001
76,0.213+-0.001,0.215+-0.001,0.102+-0.001,0.062+-0.001
77,0.212+-0.001,0.217+-0.002,0.105+-0.002,0.063+-0.002
78,0.212+-0.001,0.217+-0.003,0.104+-0.002,0.063+-0.002
79,0.212+-0.001,0.217+-0.002,0.104+-0.002,0.063+-0.001
80,0.212+-0.002,0.216+-0.002,0.104+-0.001,0.062+-0.001
81,0.212+-0.001,0.215+-0.003,0.103+-0.002,0.062+-0.001
82,0.212+-0.001,0.215+-0.001,0.102+-0.001,0.061+-0.001
83,0.212+-0.002,0.215+-0.002,0.103+-0.001,0.062+-0.001
84,0.212+-0.001,0.215+-0.002,0.103+-0.002,0.061+-0.002
85,0.212+-0.002,0.215+-0.0,0.103+-0.001,0.061+-0.001
86,0.211+-0.001,0.216+-0.002,0.103+-0.002,0.062+-0.001
87,0.212+-0.001,0.215+-0.003,0.103+-0.001,0.062+-0.001
88,0.211+-0.002,0.218+-0.001,0.105+-0.002,0.063+-0.001
89,0.212+-0.001,0.214+-0.001,0.102+-0.001,0.061+-0.001
90,0.212+-0.001,0.217+-0.004,0.104+-0.003,0.062+-0.001
91,0.212+-0.002,0.216+-0.001,0.103+-0.0,0.061+-0.001
92,0.212+-0.002,0.217+-0.0,0.103+-0.001,0.062+-0.001
93,0.212+-0.001,0.216+-0.003,0.103+-0.002,0.062+-0.002
94,0.211+-0.001,0.215+-0.001,0.102+-0.001,0.061+-0.001
95,0.211+-0.002,0.216+-0.003,0.103+-0.003,0.061+-0.002
96,0.212+-0.002,0.217+-0.002,0.104+-0.002,0.062+-0.001
97,0.212+-0.001,0.216+-0.001,0.104+-0.002,0.062+-0.001
98,0.212+-0.001,0.216+-0.001,0.104+-0.002,0.062+-0.001
99,0.211+-0.002,0.216+-0.002,0.104+-0.002,0.062+-0.001
