epoch,train_loss,val_loss,rmse,mae
49,0.18+-0.001,0.195+-0.001,0.079+-0.001,0.044+-0.001
50,0.18+-0.0,0.196+-0.001,0.08+-0.0,0.044+-0.001
51,0.18+-0.001,0.195+-0.001,0.079+-0.0,0.043+-0.0
52,0.18+-0.001,0.196+-0.002,0.081+-0.003,0.045+-0.001
53,0.179+-0.001,0.196+-0.001,0.081+-0.001,0.045+-0.001
54,0.179+-0.0,0.195+-0.001,0.08+-0.001,0.044+-0.001
55,0.179+-0.0,0.197+-0.0,0.082+-0.002,0.045+-0.001
56,0.179+-0.001,0.196+-0.002,0.08+-0.002,0.044+-0.001
57,0.178+-0.001,0.197+-0.001,0.081+-0.001,0.044+-0.001
58,0.178+-0.001,0.196+-0.001,0.08+-0.001,0.044+-0.001
59,0.178+-0.0,0.197+-0.003,0.082+-0.003,0.046+-0.003
60,0.178+-0.001,0.198+-0.003,0.083+-0.003,0.046+-0.001
61,0.178+-0.0,0.196+-0.001,0.081+-0.001,0.044+-0.001
62,0.178+-0.001,0.196+-0.001,0.08+-0.002,0.044+-0.001
63,0.178+-0.001,0.195+-0.002,0.08+-0.001,0.044+-0.001
64,0.177+-0.0,0.196+-0.002,0.08+-0.002,0.044+-0.001
65,0.177+-0.0,0.196+-0.001,0.081+-0.001,0.044+-0.001
66,0.177+-0.0,0.196+-0.001,0.08+-0.001,0.044+-0.001
67,0.177+-0.001,0.196+-0.001,0.081+-0.001,0.044+-0.0
68,0.176+-0.001,0.197+-0.001,0.081+-0.0,0.044+-0.0
69,0.176+-0.0,0.195+-0.001,0.08+-0.001,0.044+-0.001
70,0.176+-0.0,0.196+-0.001,0.081+-0.001,0.044+-0.001
71,0.176+-0.0,0.198+-0.004,0.082+-0.003,0.046+-0.003
72,0.176+-0.0,0.197+-0.002,0.082+-0.003,0.045+-0.001
73,0.176+-0.0,0.197+-0.002,0.081+-0.002,0.045+-0.001
74,0.176+-0.0,0.196+-0.002,0.081+-0.002,0.044+-0.001
75,0.175+-0.001,0.196+-0.002,0.081+-0.003,0.045+-0.002
76,0.176+-0.001,0.197+-0.001,0.082+-0.001,0.045+-0.001
77,0.175+-0.0,0.196+-0.002,0.08+-0.001,0.044+-0.001
78,0.175+-0.0,0.196+-0.001,0.081+-0.001,0.044+-0.001
79,0.175+-0.001,0.197+-0.002,0.083+-0.002,0.045+-0.002
80,0.175+-0.001,0.197+-0.001,0.082+-0.001,0.045+-0.001
81,0.175+-0.0,0.198+-0.003,0.082+-0.003,0.045+-0.002
82,0.175+-0.001,0.196+-0.001,0.081+-0.001,0.045+-0.001
83,0.175+-0.001,0.196+-0.001,0.08+-0.0,0.044+-0.0
84,0.174+-0.001,0.196+-0.0,0.08+-0.001,0.044+-0.001
85,0.174+-0.001,0.196+-0.001,0.08+-0.001,0.044+-0.001
86,0.175+-0.001,0.196+-0.002,0.081+-0.001,0.044+-0.001
87,0.174+-0.0,0.196+-0.001,0.081+-0.001,0.044+-0.001
88,0.174+-0.0,0.197+-0.001,0.081+-0.002,0.044+-0.001
89,0.174+-0.0,0.197+-0.001,0.082+-0.001,0.044+-0.002
90,0.174+-0.0,0.197+-0.001,0.082+-0.001,0.045+-0.001
91,0.174+-0.0,0.196+-0.001,0.081+-0.001,0.044+-0.001
92,0.174+-0.0,0.196+-0.001,0.081+-0.001,0.044+-0.001
93,0.174+-0.001,0.196+-0.001,0.08+-0.001,0.044+-0.001
94,0.174+-0.001,0.196+-0.001,0.081+-0.001,0.044+-0.001
95,0.174+-0.001,0.198+-0.003,0.083+-0.003,0.045+-0.002
96,0.174+-0.001,0.197+-0.001,0.081+-0.001,0.044+-0.001
97,0.174+-0.001,0.197+-0.002,0.082+-0.002,0.045+-0.001
98,0.173+-0.0,0.196+-0.001,0.08+-0.001,0.044+-0.0
99,0.173+-0.001,0.197+-0.001,0.081+-0.002,0.045+-0.001
