epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
38,0.901+-0.018,1.488+-0.051,0.427+-0.04,0.947+-0.017,0.427+-0.04,0.391+-0.012,0.431+-0.041
39,0.923+-0.027,1.479+-0.184,0.44+-0.059,0.94+-0.038,0.44+-0.059,0.398+-0.062,0.432+-0.069
40,0.897+-0.047,1.397+-0.094,0.488+-0.031,0.952+-0.009,0.488+-0.031,0.419+-0.017,0.478+-0.054
41,0.887+-0.037,1.402+-0.066,0.473+-0.028,0.956+-0.001,0.473+-0.028,0.414+-0.025,0.478+-0.019
42,0.848+-0.033,1.45+-0.062,0.457+-0.038,0.952+-0.012,0.457+-0.038,0.401+-0.027,0.46+-0.041
43,0.893+-0.043,1.432+-0.063,0.46+-0.044,0.952+-0.007,0.46+-0.044,0.411+-0.023,0.463+-0.05
44,0.901+-0.004,1.451+-0.108,0.464+-0.039,0.949+-0.015,0.464+-0.039,0.405+-0.026,0.454+-0.06
45,0.895+-0.051,1.493+-0.129,0.436+-0.055,0.942+-0.022,0.436+-0.055,0.388+-0.033,0.426+-0.051
46,0.879+-0.026,1.384+-0.103,0.485+-0.037,0.951+-0.014,0.485+-0.037,0.429+-0.035,0.482+-0.047
47,0.862+-0.049,1.42+-0.023,0.465+-0.012,0.949+-0.01,0.465+-0.012,0.406+-0.007,0.474+-0.012
48,0.857+-0.06,1.436+-0.061,0.462+-0.04,0.946+-0.014,0.462+-0.04,0.409+-0.011,0.462+-0.042
49,0.84+-0.085,1.422+-0.123,0.47+-0.064,0.952+-0.004,0.47+-0.064,0.424+-0.036,0.469+-0.071
50,0.855+-0.052,1.398+-0.067,0.476+-0.032,0.953+-0.008,0.476+-0.032,0.408+-0.004,0.472+-0.027
51,0.857+-0.024,1.416+-0.058,0.469+-0.03,0.953+-0.006,0.469+-0.03,0.416+-0.013,0.469+-0.041
52,0.84+-0.034,1.368+-0.076,0.487+-0.04,0.957+-0.008,0.487+-0.04,0.414+-0.038,0.488+-0.052
53,0.849+-0.046,1.367+-0.01,0.492+-0.005,0.957+-0.004,0.492+-0.005,0.427+-0.027,0.497+-0.022
54,0.816+-0.037,1.412+-0.106,0.483+-0.042,0.951+-0.012,0.483+-0.042,0.419+-0.029,0.484+-0.065
55,0.823+-0.034,1.44+-0.075,0.454+-0.036,0.95+-0.019,0.454+-0.036,0.401+-0.022,0.453+-0.052
56,0.826+-0.05,1.378+-0.068,0.485+-0.024,0.957+-0.012,0.485+-0.024,0.423+-0.017,0.478+-0.051
57,0.816+-0.074,1.41+-0.106,0.473+-0.039,0.95+-0.016,0.473+-0.039,0.416+-0.038,0.482+-0.044
58,0.813+-0.045,1.411+-0.073,0.476+-0.007,0.954+-0.019,0.476+-0.007,0.409+-0.008,0.484+-0.003
59,0.809+-0.01,1.474+-0.034,0.438+-0.037,0.949+-0.013,0.438+-0.037,0.388+-0.015,0.428+-0.052
60,0.829+-0.01,1.431+-0.059,0.471+-0.033,0.944+-0.007,0.471+-0.033,0.412+-0.021,0.467+-0.063
61,0.797+-0.019,1.358+-0.112,0.498+-0.039,0.95+-0.017,0.498+-0.039,0.426+-0.022,0.479+-0.075
62,0.803+-0.028,1.424+-0.129,0.471+-0.044,0.95+-0.016,0.471+-0.044,0.41+-0.035,0.455+-0.074
63,0.795+-0.045,1.364+-0.063,0.496+-0.043,0.957+-0.009,0.496+-0.043,0.424+-0.031,0.501+-0.052
64,0.771+-0.015,1.512+-0.201,0.441+-0.047,0.935+-0.033,0.441+-0.047,0.395+-0.034,0.431+-0.063
65,0.809+-0.02,1.447+-0.134,0.463+-0.028,0.948+-0.023,0.463+-0.028,0.396+-0.026,0.443+-0.065
66,0.792+-0.047,1.352+-0.157,0.496+-0.061,0.962+-0.012,0.496+-0.061,0.436+-0.04,0.506+-0.049
67,0.793+-0.035,1.483+-0.073,0.446+-0.024,0.949+-0.007,0.446+-0.024,0.386+-0.036,0.43+-0.06
68,0.811+-0.031,1.396+-0.117,0.471+-0.04,0.956+-0.011,0.471+-0.04,0.408+-0.023,0.443+-0.063
69,0.795+-0.031,1.401+-0.01,0.476+-0.012,0.957+-0.008,0.476+-0.012,0.419+-0.006,0.481+-0.013
70,0.789+-0.039,1.404+-0.181,0.479+-0.053,0.951+-0.026,0.479+-0.053,0.416+-0.057,0.478+-0.048
71,0.799+-0.029,1.34+-0.074,0.507+-0.011,0.957+-0.01,0.507+-0.011,0.435+-0.017,0.511+-0.012
72,0.785+-0.021,1.411+-0.029,0.474+-0.03,0.955+-0.006,0.474+-0.03,0.422+-0.01,0.479+-0.03
73,0.771+-0.031,1.307+-0.063,0.523+-0.031,0.961+-0.006,0.523+-0.031,0.45+-0.028,0.529+-0.027
74,0.767+-0.013,1.433+-0.145,0.462+-0.053,0.949+-0.019,0.462+-0.053,0.41+-0.046,0.45+-0.063
75,0.776+-0.029,1.349+-0.025,0.491+-0.015,0.962+-0.006,0.491+-0.015,0.426+-0.012,0.5+-0.019
76,0.752+-0.038,1.405+-0.065,0.475+-0.024,0.955+-0.012,0.475+-0.024,0.416+-0.014,0.476+-0.04
77,0.776+-0.042,1.378+-0.067,0.477+-0.034,0.962+-0.008,0.477+-0.034,0.421+-0.022,0.483+-0.035
78,0.749+-0.043,1.348+-0.057,0.483+-0.039,0.963+-0.005,0.483+-0.039,0.427+-0.014,0.476+-0.039
79,0.748+-0.028,1.398+-0.01,0.482+-0.021,0.948+-0.014,0.482+-0.021,0.422+-0.013,0.48+-0.039
80,0.751+-0.037,1.383+-0.095,0.484+-0.044,0.955+-0.015,0.484+-0.044,0.43+-0.031,0.488+-0.047
81,0.736+-0.035,1.392+-0.009,0.47+-0.012,0.96+-0.007,0.47+-0.012,0.408+-0.01,0.469+-0.016
82,0.755+-0.019,1.396+-0.075,0.482+-0.036,0.954+-0.004,0.482+-0.036,0.425+-0.021,0.466+-0.064
83,0.756+-0.04,1.411+-0.051,0.476+-0.039,0.951+-0.004,0.476+-0.039,0.419+-0.024,0.481+-0.043
84,0.74+-0.047,1.356+-0.087,0.485+-0.047,0.962+-0.004,0.485+-0.047,0.432+-0.023,0.489+-0.054
85,0.743+-0.041,1.416+-0.096,0.466+-0.06,0.953+-0.009,0.466+-0.06,0.417+-0.034,0.446+-0.085
86,0.781+-0.022,1.354+-0.117,0.487+-0.05,0.959+-0.003,0.487+-0.05,0.428+-0.027,0.473+-0.05
87,0.742+-0.047,1.371+-0.115,0.497+-0.046,0.956+-0.016,0.497+-0.046,0.43+-0.029,0.505+-0.049
88,0.728+-0.026,1.498+-0.102,0.435+-0.04,0.949+-0.013,0.435+-0.04,0.394+-0.032,0.418+-0.061
89,0.729+-0.039,1.439+-0.023,0.452+-0.013,0.948+-0.009,0.452+-0.013,0.407+-0.01,0.438+-0.014
90,0.726+-0.031,1.369+-0.051,0.496+-0.008,0.96+-0.002,0.496+-0.008,0.424+-0.014,0.493+-0.024
91,0.756+-0.003,1.352+-0.034,0.49+-0.031,0.96+-0.006,0.49+-0.031,0.437+-0.016,0.487+-0.046
92,0.713+-0.022,1.363+-0.087,0.479+-0.033,0.963+-0.003,0.479+-0.033,0.423+-0.023,0.47+-0.036
93,0.727+-0.025,1.409+-0.069,0.483+-0.016,0.96+-0.008,0.483+-0.016,0.425+-0.016,0.499+-0.019
94,0.71+-0.021,1.324+-0.051,0.499+-0.016,0.964+-0.005,0.499+-0.016,0.439+-0.007,0.491+-0.035
95,0.705+-0.008,1.357+-0.076,0.493+-0.026,0.963+-0.007,0.493+-0.026,0.432+-0.023,0.489+-0.047
96,0.71+-0.039,1.326+-0.076,0.492+-0.034,0.959+-0.003,0.492+-0.034,0.431+-0.012,0.487+-0.037
97,0.706+-0.017,1.339+-0.143,0.505+-0.054,0.957+-0.017,0.505+-0.054,0.434+-0.035,0.496+-0.075
98,0.731+-0.015,1.351+-0.08,0.484+-0.036,0.961+-0.007,0.484+-0.036,0.432+-0.029,0.493+-0.039
99,0.677+-0.027,1.302+-0.049,0.515+-0.024,0.964+-0.007,0.515+-0.024,0.431+-0.016,0.511+-0.036
