epoch,train_loss,val_loss,rmse,mae
88,0.233+-0.001,0.233+-0.001,0.12+-0.001,0.075+-0.002
89,0.233+-0.002,0.233+-0.001,0.12+-0.001,0.075+-0.001
90,0.234+-0.002,0.231+-0.002,0.119+-0.002,0.074+-0.001
91,0.233+-0.002,0.231+-0.002,0.12+-0.001,0.074+-0.002
92,0.233+-0.002,0.235+-0.005,0.122+-0.002,0.076+-0.001
93,0.234+-0.001,0.231+-0.001,0.119+-0.001,0.074+-0.001
94,0.233+-0.001,0.232+-0.001,0.12+-0.001,0.074+-0.001
95,0.234+-0.001,0.233+-0.001,0.121+-0.001,0.075+-0.001
96,0.234+-0.002,0.234+-0.002,0.123+-0.002,0.076+-0.001
97,0.233+-0.002,0.231+-0.002,0.119+-0.001,0.074+-0.001
98,0.234+-0.001,0.234+-0.002,0.121+-0.001,0.075+-0.001
99,0.234+-0.003,0.233+-0.003,0.121+-0.003,0.075+-0.002
