epoch,train_loss,val_loss,top1,top5,f1_micro,f1_macro,f1_weighted
84,0.165+-0.128,50.008+-5.657,0.53+-0.012,0.876+-0.017,0.53+-0.012,0.352+-0.037,0.516+-0.008
85,0.262+-0.169,49.479+-5.631,0.533+-0.013,0.879+-0.013,0.533+-0.013,0.352+-0.037,0.52+-0.008
86,0.402+-0.44,49.205+-5.572,0.534+-0.014,0.883+-0.011,0.534+-0.014,0.351+-0.037,0.52+-0.009
87,0.018+-0.031,48.759+-5.334,0.539+-0.016,0.886+-0.011,0.539+-0.016,0.353+-0.04,0.526+-0.009
88,0.012+-0.021,48.618+-5.254,0.541+-0.02,0.886+-0.009,0.541+-0.02,0.355+-0.041,0.528+-0.014
89,0.0+-0.0,48.787+-5.67,0.543+-0.018,0.887+-0.008,0.543+-0.018,0.355+-0.043,0.531+-0.012
90,0.0+-0.0,49.165+-5.962,0.545+-0.015,0.887+-0.008,0.545+-0.015,0.356+-0.044,0.533+-0.01
91,0.0+-0.0,49.157+-6.26,0.544+-0.014,0.886+-0.009,0.544+-0.014,0.359+-0.047,0.533+-0.009
92,0.0+-0.0,49.824+-6.465,0.544+-0.014,0.886+-0.011,0.544+-0.014,0.357+-0.05,0.532+-0.011
93,0.0+-0.0,50.456+-6.727,0.543+-0.013,0.885+-0.011,0.543+-0.013,0.358+-0.051,0.531+-0.011
94,0.116+-0.195,51.582+-7.762,0.539+-0.013,0.886+-0.01,0.539+-0.013,0.353+-0.061,0.526+-0.015
95,0.055+-0.096,51.909+-7.705,0.537+-0.01,0.883+-0.01,0.537+-0.01,0.352+-0.059,0.524+-0.014
96,0.059+-0.102,52.404+-7.737,0.537+-0.013,0.882+-0.012,0.537+-0.013,0.35+-0.064,0.523+-0.017
97,0.0+-0.0,52.74+-8.131,0.535+-0.015,0.882+-0.011,0.535+-0.015,0.348+-0.067,0.521+-0.018
98,0.123+-0.213,53.094+-7.871,0.535+-0.015,0.88+-0.012,0.535+-0.015,0.344+-0.065,0.521+-0.017
99,0.0+-0.0,53.432+-7.708,0.536+-0.016,0.88+-0.012,0.536+-0.016,0.342+-0.069,0.521+-0.018
