epoch,train_loss,val_loss,rmse,mae
39,0.171+-0.001,0.193+-0.002,0.075+-0.002,0.04+-0.001
40,0.17+-0.001,0.192+-0.0,0.075+-0.001,0.04+-0.0
41,0.171+-0.001,0.192+-0.001,0.075+-0.002,0.04+-0.002
42,0.17+-0.001,0.191+-0.001,0.074+-0.001,0.04+-0.001
43,0.17+-0.0,0.193+-0.002,0.075+-0.002,0.04+-0.001
44,0.17+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
45,0.17+-0.0,0.192+-0.001,0.075+-0.001,0.04+-0.001
46,0.169+-0.001,0.192+-0.0,0.075+-0.0,0.04+-0.0
47,0.169+-0.001,0.192+-0.001,0.075+-0.003,0.04+-0.002
48,0.169+-0.001,0.192+-0.001,0.074+-0.001,0.04+-0.001
49,0.169+-0.001,0.193+-0.001,0.075+-0.001,0.04+-0.0
50,0.169+-0.001,0.193+-0.001,0.075+-0.002,0.04+-0.001
51,0.169+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
52,0.169+-0.001,0.191+-0.001,0.074+-0.001,0.04+-0.001
53,0.169+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
54,0.169+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
55,0.169+-0.0,0.193+-0.001,0.076+-0.002,0.041+-0.001
56,0.169+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
57,0.169+-0.0,0.192+-0.002,0.075+-0.002,0.04+-0.002
58,0.169+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
59,0.169+-0.0,0.192+-0.0,0.074+-0.001,0.04+-0.0
60,0.169+-0.0,0.194+-0.002,0.076+-0.001,0.041+-0.001
61,0.169+-0.0,0.192+-0.001,0.074+-0.001,0.039+-0.001
62,0.169+-0.001,0.193+-0.003,0.076+-0.003,0.041+-0.002
63,0.169+-0.001,0.192+-0.001,0.074+-0.002,0.039+-0.001
64,0.169+-0.001,0.192+-0.001,0.075+-0.002,0.04+-0.001
65,0.168+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.002
66,0.168+-0.001,0.192+-0.001,0.074+-0.001,0.039+-0.0
67,0.168+-0.001,0.192+-0.001,0.075+-0.002,0.04+-0.001
68,0.168+-0.0,0.193+-0.002,0.075+-0.002,0.041+-0.002
69,0.168+-0.0,0.193+-0.001,0.075+-0.002,0.04+-0.001
70,0.168+-0.001,0.192+-0.0,0.074+-0.001,0.04+-0.0
71,0.168+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
72,0.168+-0.0,0.192+-0.001,0.074+-0.002,0.04+-0.001
73,0.168+-0.0,0.193+-0.002,0.075+-0.003,0.04+-0.002
74,0.168+-0.0,0.193+-0.001,0.075+-0.001,0.04+-0.001
75,0.168+-0.0,0.193+-0.001,0.074+-0.0,0.04+-0.001
76,0.168+-0.0,0.193+-0.001,0.074+-0.001,0.04+-0.001
77,0.168+-0.0,0.193+-0.001,0.074+-0.001,0.039+-0.001
78,0.168+-0.0,0.194+-0.003,0.075+-0.003,0.04+-0.002
79,0.168+-0.0,0.193+-0.001,0.075+-0.002,0.04+-0.002
80,0.168+-0.0,0.192+-0.001,0.073+-0.001,0.04+-0.001
81,0.168+-0.0,0.193+-0.001,0.074+-0.002,0.039+-0.001
82,0.168+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
83,0.168+-0.0,0.193+-0.002,0.075+-0.002,0.04+-0.0
84,0.168+-0.0,0.192+-0.001,0.074+-0.001,0.039+-0.001
85,0.168+-0.0,0.192+-0.001,0.073+-0.001,0.04+-0.001
86,0.168+-0.0,0.192+-0.0,0.073+-0.001,0.04+-0.001
87,0.168+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
88,0.168+-0.0,0.193+-0.001,0.075+-0.001,0.04+-0.0
89,0.168+-0.0,0.192+-0.001,0.074+-0.001,0.04+-0.001
90,0.168+-0.0,0.193+-0.001,0.075+-0.001,0.041+-0.001
91,0.168+-0.0,0.193+-0.001,0.074+-0.002,0.04+-0.001
92,0.168+-0.0,0.193+-0.001,0.074+-0.001,0.04+-0.001
93,0.168+-0.0,0.192+-0.0,0.074+-0.001,0.04+-0.001
94,0.168+-0.0,0.193+-0.001,0.074+-0.001,0.04+-0.001
95,0.168+-0.0,0.193+-0.001,0.073+-0.001,0.039+-0.001
96,0.168+-0.0,0.193+-0.0,0.075+-0.001,0.04+-0.001
97,0.168+-0.001,0.193+-0.0,0.074+-0.0,0.04+-0.0
98,0.168+-0.0,0.192+-0.001,0.073+-0.001,0.039+-0.001
99,0.168+-0.001,0.192+-0.001,0.073+-0.001,0.04+-0.001
