epoch,train_loss,val_loss,rmse,mae
73,0.233+-0.001,0.231+-0.002,0.119+-0.001,0.074+-0.001
74,0.233+-0.0,0.233+-0.003,0.12+-0.001,0.074+-0.001
75,0.233+-0.002,0.231+-0.001,0.118+-0.001,0.073+-0.001
76,0.233+-0.001,0.232+-0.001,0.12+-0.001,0.074+-0.001
77,0.233+-0.002,0.232+-0.002,0.119+-0.002,0.074+-0.001
78,0.233+-0.001,0.231+-0.0,0.119+-0.001,0.074+-0.001
79,0.232+-0.001,0.231+-0.002,0.119+-0.001,0.073+-0.001
80,0.232+-0.001,0.233+-0.004,0.12+-0.003,0.074+-0.003
81,0.233+-0.001,0.231+-0.001,0.119+-0.0,0.073+-0.001
82,0.233+-0.001,0.23+-0.001,0.118+-0.002,0.073+-0.002
83,0.233+-0.001,0.231+-0.002,0.118+-0.001,0.073+-0.001
84,0.233+-0.002,0.232+-0.002,0.12+-0.002,0.074+-0.002
85,0.232+-0.001,0.231+-0.001,0.119+-0.002,0.074+-0.002
86,0.232+-0.001,0.233+-0.001,0.119+-0.001,0.073+-0.001
87,0.233+-0.001,0.232+-0.002,0.119+-0.001,0.074+-0.001
88,0.233+-0.001,0.23+-0.001,0.119+-0.001,0.074+-0.001
89,0.233+-0.001,0.231+-0.002,0.119+-0.002,0.073+-0.0
90,0.233+-0.001,0.23+-0.0,0.118+-0.002,0.073+-0.001
91,0.233+-0.001,0.23+-0.001,0.118+-0.001,0.074+-0.0
92,0.233+-0.002,0.232+-0.001,0.119+-0.002,0.074+-0.001
93,0.233+-0.002,0.23+-0.002,0.119+-0.002,0.073+-0.001
94,0.232+-0.001,0.231+-0.0,0.119+-0.001,0.073+-0.001
95,0.233+-0.001,0.232+-0.005,0.12+-0.004,0.074+-0.003
96,0.233+-0.001,0.231+-0.001,0.118+-0.002,0.073+-0.001
97,0.233+-0.001,0.231+-0.001,0.119+-0.001,0.074+-0.001
98,0.233+-0.002,0.231+-0.001,0.119+-0.001,0.073+-0.001
99,0.233+-0.002,0.231+-0.002,0.119+-0.002,0.073+-0.001
