epoch,train_loss,val_loss,rmse,mae
52,0.168+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.001
53,0.168+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.001
54,0.168+-0.0,0.189+-0.001,0.068+-0.0,0.036+-0.0
55,0.168+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.001
56,0.168+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.001
57,0.168+-0.0,0.189+-0.001,0.069+-0.001,0.037+-0.001
58,0.168+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.0
59,0.168+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.001
60,0.168+-0.0,0.189+-0.0,0.068+-0.0,0.036+-0.0
61,0.168+-0.0,0.189+-0.0,0.068+-0.0,0.036+-0.0
62,0.168+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
63,0.168+-0.0,0.189+-0.001,0.068+-0.0,0.036+-0.0
64,0.168+-0.001,0.189+-0.0,0.068+-0.001,0.036+-0.001
65,0.167+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.0
66,0.167+-0.001,0.189+-0.0,0.069+-0.001,0.036+-0.001
67,0.167+-0.001,0.189+-0.001,0.068+-0.001,0.036+-0.0
68,0.167+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.001
69,0.167+-0.0,0.189+-0.001,0.068+-0.0,0.036+-0.0
70,0.167+-0.001,0.189+-0.001,0.068+-0.001,0.036+-0.0
71,0.167+-0.001,0.189+-0.0,0.069+-0.001,0.036+-0.001
72,0.167+-0.001,0.189+-0.0,0.069+-0.001,0.036+-0.0
73,0.167+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.0
74,0.167+-0.0,0.189+-0.001,0.068+-0.0,0.036+-0.0
75,0.167+-0.0,0.189+-0.0,0.068+-0.0,0.036+-0.0
76,0.167+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.0
77,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.001
78,0.167+-0.0,0.189+-0.001,0.069+-0.001,0.037+-0.001
79,0.167+-0.0,0.189+-0.001,0.068+-0.001,0.036+-0.0
80,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
81,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
82,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
83,0.167+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.001
84,0.167+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.001
85,0.167+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.0
86,0.167+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.0
87,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
88,0.167+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.001
89,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
90,0.167+-0.0,0.189+-0.0,0.069+-0.001,0.037+-0.001
91,0.167+-0.0,0.189+-0.001,0.069+-0.001,0.036+-0.001
92,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
93,0.167+-0.0,0.189+-0.0,0.069+-0.0,0.036+-0.001
94,0.167+-0.0,0.189+-0.001,0.069+-0.001,0.037+-0.001
95,0.167+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.0
96,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.001
97,0.167+-0.0,0.189+-0.0,0.068+-0.0,0.036+-0.0
98,0.167+-0.0,0.189+-0.0,0.069+-0.001,0.036+-0.0
99,0.167+-0.0,0.189+-0.0,0.068+-0.001,0.036+-0.0
